名前,入力ノード数,収束ステップ数,x/j,ξ,流出の相対確率（エッジの2乗）の和,ターゲット位置への流出の相対確率（エッジの2乗）,規格化したターゲット位置への流出の相対確率（エッジの2乗）
正三角形,11,1000000003.0,0.1,17.0,11.00000001799743,2.4781663524277667e-26,2.2528785022070606e-27
正三角形,11,1000000003.0,0.1,18.0,11.00000000109315,3.9891084784676345e-29,3.626462253152395e-30
正三角形,11,1000000003.0,0.1,19.0,10.999999989898173,4.198138814019614e-28,3.8164898309269223e-29
正三角形,11,1000000003.0,0.1,20.0,10.999999996363933,4.813766951618417e-28,4.3761517741985604e-29
正三角形,11,1000000003.0,0.1,21.0,11.000000006535474,7.847925411782161e-29,7.134477647074692e-30
正三角形,11,1000000003.0,0.1,22.0,11.000000004773717,1.7891232935364782e-28,1.6264757213967983e-29
正三角形,11,1000000003.0,0.1,23.0,10.99999999581717,1.4763858418919988e-28,1.3421689471745445e-29
正三角形,11,1000000003.0,0.1,24.0,10.999999995048757,1.2139800222954993e-28,1.1036182020868176e-29
正三角形,11,1000000003.0,0.1,25.0,11.000000002834424,1.0255706134607533e-28,9.323369213279575e-30
正三角形,11,1000000003.0,0.1,26.0,11.000000005310023,8.819719156688814e-29,8.01792650608074e-30
正三角形,11,1000000003.0,0.1,27.0,10.999999997882755,7.763739369413185e-29,7.057944881284714e-30
正三角形,11,1000000003.0,0.1,28.0,10.99999999363256,6.834646936820879e-29,6.21331539710989e-30
正三角形,11,1000000003.0,0.1,29.0,11.000000002145452,6.068605005921164e-29,5.516913641746513e-30
正三角形,11,1000000003.0,0.1,30.0,11.000000010536837,5.431590133059068e-29,4.93780921187188e-30
正三角形,11,1000000003.0,0.1,31.0,10.999999995863448,4.899055840685546e-29,4.453687127895951e-30
正三角形,11,1000000003.0,0.1,32.0,10.999999899360052,4.449775119245917e-29,4.045250108405379e-30
正三角形,11,1000000003.0,0.1,33.0,10.999999995917783,4.06656918055097e-29,3.696881073228154e-30
正三角形,11,1000000003.0,0.1,34.0,10.999999986103038,3.7364505211595857e-29,3.396773201054169e-30
正三角形,11,1000000003.0,0.1,35.0,10.999999999809953,3.449813736063905e-29,3.1361943055126413e-30
正三角形,11,1000000003.0,0.1,36.0,11.000000007146243,3.1991289910766856e-29,2.908299082796987e-30
正三角形,11,1000000003.0,0.1,37.0,11.000000001399691,2.979654491269196e-29,2.7087768102447236e-30
正三角形,11,1000000003.0,0.1,38.0,10.999999995098214,2.784964722803263e-29,2.53178611163933e-30
正三角形,11,1000000003.0,0.1,39.0,10.999999997738874,2.6120490193262044e-29,2.3745900175692768e-30
正三角形,11,1000000003.0,0.1,40.0,11.00000000345694,2.457642419991592e-29,2.2342203818105383e-30
正三角形,11,1000000003.0,0.1,41.0,11.000000002891005,2.3191543344349405e-29,2.1083221222135822e-30
正三角形,11,1000000003.0,0.1,42.0,10.999999997799563,2.194445591155713e-29,1.9949505374142847e-30
正三角形,11,1000000003.0,0.1,43.0,10.99999999682736,2.081738607979366e-29,1.8924896436176053e-30
正三角形,11,1000000003.0,0.1,44.0,11.000000000977609,1.9795325317455248e-29,1.799575028859568e-30
正三角形,11,1000000003.0,0.1,45.0,11.000000003292207,1.886558554254816e-29,1.7150532311407418e-30
正三角形,11,1000000003.0,0.1,46.0,11.000000000185253,1.8017389341766905e-29,1.637944485615173e-30
正三角形,11,1000000003.0,0.1,47.0,10.999999996997595,1.7241533504354714e-29,1.5674121367595194e-30
正三角形,11,1000000003.0,0.1,48.0,10.999999998788851,1.6530113314008766e-29,1.5027375740007969e-30
正三角形,11,1000000003.0,0.1,49.0,11.000000002537504,1.5876303791887121e-29,1.443300344717011e-30
正三角形,11,1000000003.0,0.1,50.0,11.00000000209765,1.527417878272356e-29,1.3885617075203236e-30
正三角形,11,1000000003.0,0.1,51.0,10.999999998317591,1.4718595779156795e-29,1.3380541617415269e-30
正三角形,11,1000000003.0,0.1,52.0,10.999999997228056,1.4205048780468282e-29,1.2913680709516619e-30
正三角形,11,1000000003.0,0.1,53.0,10.999999999392415,1.372959224336603e-29,1.2481447493969117e-30
正三角形,11,1000000003.0,0.1,54.0,11.00000000271588,1.3288752798071485e-29,1.2080684361883168e-30
正三角形,11,1000000003.0,0.1,55.0,11.00000000009986,1.2879461467146e-29,1.170860133376909e-30
正三角形,11,1000000003.0,0.1,56.0,10.999999997242622,1.249900399217603e-29,1.136273090197821e-30
正三角形,11,1000000003.0,0.1,57.0,11.000000004497036,1.214497015030405e-29,1.1040881954821863e-30
正三角形,11,1000000003.0,0.1,58.0,11.000000002429484,1.1815203481047311e-29,1.0741094073679373e-30
正三角形,11,1000000003.0,0.1,59.0,11.000000002484327,1.1507792569586152e-29,1.0461629608714683e-30
正三角形,11,1000000003.0,0.1,60.0,10.999999998336612,1.1221020250054328e-29,1.0200927500049388e-30
正三角形,11,1000000003.0,0.1,61.0,10.999999996558422,1.0953344791032489e-29,9.9575861736659e-31
正三角形,11,1000000003.0,0.1,62.0,11.000000000509878,1.0703386768576852e-29,9.730351607797138e-31
正三角形,11,1000000003.0,0.1,63.0,11.000000004588797,1.0469894312640747e-29,9.518085738764315e-31
正三角形,11,1000000003.0,0.1,64.0,11.000000001513559,1.0251753599369134e-29,9.319775999426485e-31
正三角形,11,1000000003.0,0.1,65.0,10.999999992402513,1.0047944408469244e-29,9.134494916790221e-31
正三角形,11,1000000003.0,0.1,66.0,10.999999985220072,9.85754941036198e-30,8.961408554874528e-31
正三角形,11,1000000003.0,0.1,67.0,10.999999989681637,9.679739768989372e-30,8.799763426353975e-31
正三角形,11,1000000003.0,0.1,68.0,10.999999995732031,9.513759757229233e-30,8.64887250657203e-31
正三角形,11,1000000003.0,0.1,69.0,11.000000000547393,9.358928575097076e-30,8.508116886451886e-31
正三角形,11,1000000003.0,0.1,70.0,11.00000000138744,9.214624143342419e-30,8.3769310394022e-31
正三角形,11,1000000003.0,0.1,71.0,11.000000000408289,9.080283668567021e-30,8.254803335060928e-31
正三角形,11,1000000003.0,0.1,72.0,10.999999999570871,8.955397246067572e-30,8.141270223697794e-31
正三角形,11,1000000003.0,0.1,73.0,10.999999999066059,8.839499031714277e-30,8.035908210649342e-31
正三角形,11,1000000003.0,0.1,74.0,10.999999999723018,8.732167719107943e-30,7.93833429009813e-31
正三角形,11,1000000003.0,0.1,75.0,11.000000004113943,8.633021460097076e-30,7.848201327360978e-31
正三角形,11,1000000003.0,0.1,76.0,10.99999998215359,8.541707889486516e-30,7.765188990442287e-31
正三角形,11,1000000003.0,0.1,77.0,11.000000004193515,8.457922249796444e-30,7.689020227087676e-31
正三角形,11,1000000003.0,0.1,78.0,11.000000002932179,8.381377324425004e-30,7.619433931295458e-31
正三角形,11,1000000003.0,0.1,79.0,10.999999998449724,8.311824024700871e-30,7.556203658818974e-31
正三角形,11,1000000003.0,0.1,80.0,10.999999996716404,8.249026207813853e-30,7.49911473437623e-31
正三角形,11,1000000003.0,0.1,81.0,10.99999999996923,8.192790489057042e-30,7.44799135368822e-31
正三角形,11,1000000003.0,0.1,82.0,11.000000004225278,8.142930346900726e-30,7.402663951727933e-31
正三角形,11,1000000003.0,0.1,83.0,11.000000003236577,8.099290679645513e-30,7.362991526950466e-31
正三角形,11,1000000003.0,0.1,84.0,10.999999993731695,8.061738686330947e-30,7.328853351209951e-31
正三角形,11,1000000003.0,0.1,85.0,10.999999958441709,8.030157628740872e-30,7.300143298855338e-31
正三角形,11,1000000003.0,0.1,86.0,11.000000000328818,8.004446502873545e-30,7.276769548066859e-31
正三角形,11,1000000003.0,0.1,87.0,10.99999999287634,7.984530646321276e-30,7.258664223928433e-31
正三角形,11,1000000003.0,0.1,88.0,10.999999996320508,7.970347957777514e-30,7.245770870706831e-31
正三角形,11,1000000003.0,0.1,89.0,11.000000001689333,7.961854720739099e-30,7.238049746126454e-31
正三角形,11,1000000003.0,0.1,90.0,11.00000000409323,7.959026475334942e-30,7.235478613940856e-31
正三角形,11,1000000003.0,0.15,0.0,11.000000007069056,9.125027700583606e-23,8.295479727803279e-24
正三角形,11,1000000003.0,0.15,1.0,11.000000001565152,9.218178937807647e-23,8.380162670734224e-24
正三角形,11,1000000003.0,0.15,2.0,10.999999993525208,9.402158844093773e-23,8.54741713099434e-24
正三角形,11,1000000003.0,0.15,3.0,10.999999995480657,9.578043507675176e-23,8.707312279704706e-24
正三角形,11,1000000003.0,0.15,4.0,11.000000004726097,9.966903283324274e-23,9.060821166658431e-24
正三角形,11,1000000003.0,0.15,5.0,11.000000006951351,1.1035749145803322e-22,1.0032499223457565e-23
正三角形,11,1000000003.0,0.15,6.0,10.999999998082057,1.2659372081203572e-22,1.150852007382143e-23
正三角形,11,1000000003.0,0.15,7.0,10.99999999147144,1.2909426956563997e-22,1.1735842687785452e-23
正三角形,11,1000000003.0,0.15,8.0,10.999999998182401,8.867001725521917e-23,8.06091065956538e-24
正三角形,11,1000000003.0,0.15,9.0,11.00000000892229,1.640123271905007e-22,1.491021156277279e-23
正三角形,11,1000000003.0,0.15,10.0,11.00000000633896,1.3212267646172033e-20,1.201115240561094e-21
正三角形,11,1000000003.0,0.15,11.0,10.99999999229098,3.8368793725614234e-20,3.488072156874021e-21
正三角形,11,1000000003.0,0.15,12.0,10.99999998824186,8.511251345422816e-19,7.737501223111651e-20
正三角形,11,1000000003.0,0.15,13.0,11.000000004205269,1.8971994984471917e-18,1.7247268167701742e-19
正三角形,11,1000000003.0,0.15,14.0,11.000000018593978,9.567950798505711e-17,8.698137089550646e-18
正三角形,11,1000000003.0,0.15,15.0,11.000000003647347,9.796697442282131e-17,8.906088583892847e-18
正三角形,11,1000000003.0,0.15,16.0,10.999999970030569,4.370851513659862e-18,3.9735013760544196e-19
正三角形,11,1000000003.0,0.15,17.0,10.999999971483014,1.1253852582962418e-18,1.023077507542038e-19
正三角形,11,1000000003.0,0.15,18.0,11.000000094276732,2.4697478258769047e-19,2.2452252962517316e-20
正三角形,11,1000000003.0,0.15,19.0,10.999999819481278,5.775484650319552e-20,5.2504405911995924e-21
正三角形,11,1000000003.0,0.15,20.0,11.00000002030366,2.3729641662935693e-21,2.157240151175972e-22
正三角形,11,1000000003.0,0.15,21.0,11.000000033984803,3.4770159080339404e-21,3.1609235527581277e-22
正三角形,11,1000000003.0,0.15,22.0,11.000000001685779,1.6031228519413276e-21,1.4573844108557524e-22
正三角形,11,1000000003.0,0.15,23.0,10.999999982047418,2.5202990933365186e-22,2.2911809939422897e-23
正三角形,11,1000000003.0,0.15,24.0,10.999999992921282,2.4627321275694703e-22,2.2388473886995185e-23
正三角形,11,1000000003.0,0.15,25.0,11.000000009980184,1.7672508977913394e-22,1.606591725264854e-23
正三角形,11,1000000003.0,0.15,26.0,11.000000009018365,1.243012133792382e-22,1.1300110307203473e-23
正三角形,11,1000000003.0,0.15,27.0,10.999999995692942,4.4558630458662637e-23,4.050784587151149e-24
正三角形,11,1000000003.0,0.15,28.0,10.99999999135014,8.259734174185835e-23,7.50884924925985e-24
正三角形,11,1000000003.0,0.15,29.0,11.000000000291102,6.669386315168981e-23,6.063078468335437e-24
正三角形,11,1000000003.0,0.15,30.0,11.000000007316913,5.54759475744226e-23,5.043267961311145e-24
正三角形,11,1000000003.0,0.15,31.0,11.000000002560343,4.674412295181811e-23,4.249465722892556e-24
正三角形,11,1000000003.0,0.15,32.0,10.999999994747885,3.982490925135942e-23,3.620446295578129e-24
正三角形,11,1000000003.0,0.15,33.0,10.999999995486002,3.432528012606105e-23,3.1204800114600956e-24
正三角形,11,1000000003.0,0.15,34.0,11.000000002597453,2.991217660153853e-23,2.719288781958048e-24
正三角形,11,1000000003.0,0.15,35.0,11.000000004815586,2.6316891339869132e-23,2.3924446672608303e-24
正三角形,11,1000000003.0,0.15,36.0,11.000000001960888,2.3340302422962352e-23,2.121845674814759e-24
正三角形,11,1000000003.0,0.15,37.0,10.999999973911502,2.083043223057467e-23,1.89367565732497e-24
正三角形,11,1000000003.0,0.15,38.0,11.000000001505,1.873567453488954e-23,1.7032431395354127e-24
正三角形,11,1000000003.0,0.15,39.0,11.000000006831511,1.6944809392906397e-23,1.540437217536945e-24
正三角形,11,1000000003.0,0.15,40.0,11.000000002163077,1.5411133619871552e-23,1.4010121472610502e-24
正三角形,11,1000000003.0,0.15,41.0,10.999999994564586,1.408837225504898e-23,1.2807611140953617e-24
正三角形,11,1000000003.0,0.15,42.0,10.999999995612129,1.2939804891227314e-23,1.176345899202483e-24
正三角形,11,1000000003.0,0.15,43.0,11.000000015659175,1.1936580553109378e-23,1.0851436866463072e-24
正三角形,11,1000000003.0,0.15,44.0,11.000000004997048,1.1055608332397821e-23,1.0050553029452565e-24
正三角形,11,1000000003.0,0.15,45.0,10.9999999989926,1.0278321351659134e-23,9.343928501508303e-25
正三角形,11,1000000003.0,0.15,46.0,10.999999993754468,9.589421798193814e-24,8.717656180176194e-25
正三角形,11,1000000003.0,0.15,47.0,10.999999998843073,8.976275715277074e-24,8.160250650251885e-25
正三角形,11,1000000003.0,0.15,48.0,11.000000007018325,8.428431090107914e-24,7.662210081916285e-25
正三角形,11,1000000003.0,0.15,49.0,11.000000004227674,7.937180334996825e-24,7.21561848636075e-25
正三角形,11,1000000003.0,0.15,50.0,10.999999992073533,7.49523766191555e-24,6.813852419923227e-25
正三角形,11,1000000003.0,0.15,51.0,10.999999989797589,7.096399063524388e-24,6.451271875931262e-25
正三角形,11,1000000003.0,0.15,52.0,11.000000011224106,6.735438183111805e-24,6.123125621010732e-25
正三角形,11,1000000003.0,0.15,53.0,11.00000006171976,6.4079074118846364e-24,5.825370374440579e-25
正三角形,11,1000000003.0,0.15,54.0,11.000000010867863,6.1099650944982104e-24,5.5545137222711e-25
正三角形,11,1000000003.0,0.15,55.0,11.000000015789379,5.838331316996029e-24,5.307573924541845e-25
正三角形,11,1000000003.0,0.15,56.0,11.00000000057159,5.5901680772833456e-24,5.081970979348496e-25
正三角形,11,1000000003.0,0.15,57.0,10.999999994004495,5.3630091959034686e-24,4.87546290536679e-25
正三角形,11,1000000003.0,0.15,58.0,10.999999998486338,5.154715417075722e-24,4.686104924614293e-25
正三角形,11,1000000003.0,0.15,59.0,11.000000003078437,4.963416284634569e-24,4.512196622395063e-25
正三角形,11,1000000003.0,0.15,60.0,11.000000001576076,4.7874755748949494e-24,4.352250522631772e-25
正三角形,11,1000000003.0,0.15,61.0,10.999999998368674,4.6254543764289615e-24,4.204958524026329e-25
正三角形,11,1000000003.0,0.15,62.0,10.99999999872319,4.476085710509085e-24,4.069168827735532e-25
正三角形,11,1000000003.0,0.15,63.0,11.000000000577668,4.3382492871583885e-24,3.943862988325808e-25
正三角形,11,1000000003.0,0.15,64.0,11.000000006622553,4.210957897825305e-24,3.8281435434775505e-25
正三角形,11,1000000003.0,0.15,65.0,10.99999999934333,4.0933282124557745e-24,3.721207465868886e-25
正三角形,11,1000000003.0,0.15,66.0,10.999999998150582,3.984580704076042e-24,3.6223460946145833e-25
正三角形,11,1000000003.0,0.15,67.0,11.0000000000313,3.884018622540382e-24,3.5309260204912565e-25
正三角形,11,1000000003.0,0.15,68.0,11.000000001590834,3.791020891785383e-24,3.4463826288958026e-25
正三角形,11,1000000003.0,0.15,69.0,11.000000000476653,3.705031884440741e-24,3.368210804037037e-25
正三角形,11,1000000003.0,0.15,70.0,10.999999998592644,3.625554567664371e-24,3.295958697876701e-25
正三角形,11,1000000003.0,0.15,71.0,10.999999998877371,3.5521429864691024e-24,3.229220896790093e-25
正三角形,11,1000000003.0,0.15,72.0,11.00000000112528,3.484399537394779e-24,3.167635943086163e-25
正三角形,11,1000000003.0,0.15,73.0,11.000000002745786,3.421965043063202e-24,3.110877311875638e-25
正三角形,11,1000000003.0,0.15,74.0,11.000000001171236,3.3645183658580816e-24,3.058653059870983e-25
正三角形,11,1000000003.0,0.15,75.0,11.000000003198895,3.3117717181350415e-24,3.010701561940947e-25
正三角形,11,1000000003.0,0.15,76.0,11.00000000146413,3.263467433907269e-24,2.9667885762793354e-25
正三角形,11,1000000003.0,0.15,77.0,11.000000000034754,3.2193730942345415e-24,2.9267028129404924e-25
正三角形,11,1000000003.0,0.15,78.0,10.999999999060567,3.179283184176306e-24,2.8902574401602784e-25
正三角形,11,1000000003.0,0.15,79.0,10.999999999338499,3.1430131339457954e-24,2.8572846672234504e-25
正三角形,11,1000000003.0,0.15,80.0,11.00000000053014,3.1103991681109212e-24,2.8276356073735647e-25
正三角形,11,1000000003.0,0.15,81.0,11.000000000967466,3.081297751469604e-24,2.8011797740632766e-25
正三角形,11,1000000003.0,0.15,82.0,10.999999999881478,3.0555799266015365e-24,2.777799933274124e-25
正三角形,11,1000000003.0,0.15,83.0,10.99999999873134,3.0331361779203763e-24,2.7573965253821604e-25
正三角形,11,1000000003.0,0.15,84.0,10.99999999949399,3.013870753970379e-24,2.7398825036094356e-25
正三角形,11,1000000003.0,0.15,85.0,10.99999999704583,2.997702333947422e-24,2.725183939952202e-25
正三角形,11,1000000003.0,0.15,86.0,11.00000000007569,2.984563240460176e-24,2.713239309509251e-25
正三角形,11,1000000003.0,0.15,87.0,10.999999999868454,2.9743997079457124e-24,2.703999734496102e-25
正三角形,11,1000000003.0,0.15,88.0,10.999999999597286,2.967169903168476e-24,2.6974271846986145e-25
正三角形,11,1000000003.0,0.15,89.0,11.000000000079272,2.962843387706609e-24,2.69349398882419e-25
正三角形,11,1000000003.0,0.15,90.0,11.00000000048312,2.9614032175545562e-24,2.692184743231415e-25
正三角形,11,1000000003.0,0.2,0.0,10.99999999251656,9.047014818150523e-20,8.224558925591384e-21
正三角形,11,1000000003.0,0.2,1.0,10.999999998675342,9.20233564871745e-20,8.365759680652227e-21
正三角形,11,1000000003.0,0.2,2.0,11.000000007042356,9.291426177001449e-20,8.446751070001317e-21
正三角形,11,1000000003.0,0.2,3.0,11.000000003838444,8.96175104166227e-20,8.147046401511155e-21
正三角形,11,1000000003.0,0.2,4.0,10.9999999942428,9.029511421869611e-20,8.208646747154192e-21
正三角形,11,1000000003.0,0.2,5.0,10.999999994044035,1.076788662655393e-19,9.788987842321755e-21
正三角形,11,1000000003.0,0.2,6.0,11.000000003739093,1.300967332674457e-19,1.1826975751585973e-20
正三角形,11,1000000003.0,0.2,7.0,11.000000007446108,1.0711882297352474e-19,9.738074815774977e-21
正三角形,11,1000000003.0,0.2,8.0,10.999999998836618,2.688995608606133e-20,2.444541462369212e-21
正三角形,11,1000000003.0,0.2,9.0,10.999999991876084,2.80741200507709e-19,2.5521927318882635e-20
正三角形,11,1000000003.0,0.2,10.0,10.999999998258527,5.690056984234299e-18,5.172779076576635e-19
正三角形,11,1000000003.0,0.2,11.0,11.000000007792462,4.025731259477954e-15,3.6597556904345033e-16
正三角形,11,1000000003.0,0.2,12.0,11.000000004742144,1.9550525917669229e-16,1.7773205379699297e-17
正三角形,11,1000000003.0,0.2,13.0,10.999999993416488,2.367945834766783e-15,2.1526780316061662e-16
正三角形,11,1000000003.0,0.2,14.0,10.999999992448538,1.0484863610141244e-14,9.531694191037495e-16
正三角形,11,1000000003.0,0.2,15.0,11.000000004231378,2.357723325871506e-14,2.143384841701369e-15
正三角形,11,1000000003.0,0.2,16.0,11.000000009896729,1.3565676399964192e-13,1.2332433090876538e-14
正三角形,11,1000000003.0,0.2,17.0,10.999999999225478,3.8248004690177445e-13,3.477091335470677e-14
正三角形,11,1000000003.0,0.2,18.0,10.99999998843558,1.7226828181090403e-13,1.5660752891900367e-14
正三角形,11,1000000003.0,0.2,19.0,10.999999995881709,1.584818734623781e-13,1.4407443042034373e-14
正三角形,11,1000000003.0,0.2,20.0,11.00000001240192,2.4956755702353433e-14,2.268795972941221e-15
正三角形,11,1000000003.0,0.2,21.0,11.000000012280335,1.8853764646546715e-15,1.7139786042315197e-16
正三角形,11,1000000003.0,0.2,22.0,10.999999987448728,8.19549736694429e-17,7.450452151767536e-18
正三角形,11,1000000003.0,0.2,23.0,10.99999990123653,6.615028877876842e-16,6.013662616251675e-17
正三角形,11,1000000003.0,0.2,24.0,11.000000009009579,4.797995259955303e-17,4.3618138726866386e-18
正三角形,11,1000000003.0,0.2,25.0,10.999999998496445,4.642112402680968e-18,4.2201021842554255e-19
正三角形,11,1000000003.0,0.2,26.0,10.999999992892127,9.613273129899536e-19,8.739339208999578e-20
正三角形,11,1000000003.0,0.2,27.0,10.999999991659427,5.964971834981612e-19,5.422701668165101e-20
正三角形,11,1000000003.0,0.2,28.0,11.000000002723864,2.3610859171202977e-18,2.1464417428366342e-19
正三角形,11,1000000003.0,0.2,29.0,11.000000013299594,2.271203317585356e-19,2.06473028871396e-20
正三角形,11,1000000003.0,0.2,30.0,11.000000002914131,1.9836416071167008e-19,1.8033105519242734e-20
正三角形,11,1000000003.0,0.2,31.0,10.999999983248628,1.4816361353829495e-19,1.3469419412572267e-20
正三角形,11,1000000003.0,0.2,32.0,10.999999987691798,1.0997543009305425e-19,9.997766372095841e-21
正三角形,11,1000000003.0,0.2,33.0,11.000000018795369,8.474027711228515e-20,7.703661555662286e-21
正三角形,11,1000000003.0,0.2,34.0,11.000000028205644,6.769412685619477e-20,6.154011532381343e-21
正三角形,11,1000000003.0,0.2,35.0,10.999999980433278,5.5139189136354e-20,5.012653557850364e-21
正三角形,11,1000000003.0,0.2,36.0,10.999999924691544,4.5313523189758284e-20,4.1194111990689346e-21
正三角形,11,1000000003.0,0.2,37.0,11.00000001598611,3.744867443533723e-20,3.404424948667021e-21
正三角形,11,1000000003.0,0.2,38.0,10.999999705847657,3.179643915304387e-20,2.8905853775494426e-21
正三角形,11,1000000003.0,0.2,39.0,10.99999997726276,2.682347668358948e-20,2.4384978803263166e-21
正三角形,11,1000000003.0,0.2,40.0,11.00000004620149,2.29625171228966e-20,2.0875015566269637e-21
正三角形,11,1000000003.0,0.2,41.0,11.000000020344263,1.982651807738355e-20,1.8024107343075954e-21
正三角形,11,1000000003.0,0.2,42.0,10.999999980075348,1.7233160355322488e-20,1.5666509413929535e-21
正三角形,11,1000000003.0,0.2,43.0,10.99999998191078,1.506785448820358e-20,1.3698049534730527e-21
正三角形,11,1000000003.0,0.2,44.0,11.00000000888837,1.3248401537273845e-20,1.2044001397521677e-21
正三角形,11,1000000003.0,0.2,45.0,11.000000015905462,1.1709781034893672e-20,1.0645255486266974e-21
正三角形,11,1000000003.0,0.2,46.0,10.999999997619769,1.0399383535966266e-20,9.453985032696606e-22
正三角形,11,1000000003.0,0.2,47.0,10.99999998668584,9.275848602460186e-21,8.432589638600169e-22
正三角形,11,1000000003.0,0.2,48.0,10.999999998012717,8.307064659085074e-21,7.551876962804612e-22
正三角形,11,1000000003.0,0.2,49.0,11.00000000718012,7.467616039226886e-21,6.788741853842624e-22
正三角形,11,1000000003.0,0.2,50.0,11.000000004571177,6.736944447975874e-21,6.124494952705339e-22
正三角形,11,1000000003.0,0.2,51.0,10.999999991946318,6.097985574171977e-21,5.543623249247252e-22
正三角形,11,1000000003.0,0.2,52.0,10.99999999341533,5.5369877415885304e-21,5.033625219625937e-22
正三角形,11,1000000003.0,0.2,53.0,11.000000005569849,5.0425342047470674e-21,4.584122004315516e-22
正三角形,11,1000000003.0,0.2,54.0,11.000000003183004,4.605256108539312e-21,4.1865964623084655e-22
正三角形,11,1000000003.0,0.2,55.0,10.999999997303235,4.217286298456717e-21,3.8338966349606515e-22
正三角形,11,1000000003.0,0.2,56.0,10.9999999930278,3.8720164695645165e-21,3.5200149723313785e-22
正三角形,11,1000000003.0,0.2,57.0,11.000000000534591,3.563877275533354e-21,3.2398884323030495e-22
正三角形,11,1000000003.0,0.2,58.0,11.000000006835348,3.2881633753565963e-21,2.98923943214236e-22
正三角形,11,1000000003.0,0.2,59.0,11.000000001494787,3.0408795010904603e-21,2.7644359100822366e-22
正三角形,11,1000000003.0,0.2,60.0,10.99999999438122,2.8186071609441426e-21,2.562370146312857e-22
正三角形,11,1000000003.0,0.2,61.0,10.999999998177557,2.6183743539119927e-21,2.380340321738175e-22
正三角形,11,1000000003.0,0.2,62.0,11.000000006535938,2.437716360229116e-21,2.2161057820264694e-22
正三角形,11,1000000003.0,0.2,63.0,11.000000002838803,2.2744018049789596e-21,2.0676380045263268e-22
正三角形,11,1000000003.0,0.2,64.0,10.999999975231692,2.1265533246601055e-21,1.9332302951455503e-22
正三角形,11,1000000003.0,0.2,65.0,10.999999990550414,1.992527861005356e-21,1.8113889645503238e-22
正三角形,11,1000000003.0,0.2,66.0,11.000000001073712,1.8708938488077726e-21,1.7008125898252477e-22
正三角形,11,1000000003.0,0.2,67.0,11.000000009013064,1.7603992106271586e-21,1.6003629187519623e-22
正三角形,11,1000000003.0,0.2,68.0,11.000000000597211,1.6599463079618144e-21,1.509042098147104e-22
正三角形,11,1000000003.0,0.2,69.0,10.999999989776665,1.5685738084531475e-21,1.4259761895028613e-22
正三角形,11,1000000003.0,0.2,70.0,10.99999999639676,1.4854345398545846e-21,1.3503950362314405e-22
正三角形,11,1000000003.0,0.2,71.0,11.000000012986746,1.409782064586932e-21,1.2816200587153928e-22
正三角形,11,1000000003.0,0.2,72.0,11.000000009869535,1.3409594782578013e-21,1.2190540711434557e-22
正三角形,11,1000000003.0,0.2,73.0,10.999999977589354,1.2783840847753916e-21,1.1621673497958105e-22
正三角形,11,1000000003.0,0.2,74.0,10.999999938040608,1.2215433840972007e-21,1.1104939855429098e-22
正三角形,11,1000000003.0,0.2,75.0,10.99999996244379,1.1699814048089072e-21,1.0636194589171883e-22
正三角形,11,1000000003.0,0.2,76.0,10.999999983330717,1.1232966233187623e-21,1.0211787484716021e-22
正三角形,11,1000000003.0,0.2,77.0,11.000000004835886,1.0811332141175791e-21,9.828483764705265e-23
正三角形,11,1000000003.0,0.2,78.0,11.000000005654961,1.0431784131645893e-21,9.483440119678085e-23
