名前,入力ノード数,収束ステップ数,x/j,ξ,流出の相対確率（エッジの2乗）の和,ターゲット位置への流出の相対確率（エッジの2乗）,規格化したターゲット位置への流出の相対確率（エッジの2乗）
正三角形,5,10003.0,0.1,45.0,4.999999999994344,1.7808240704068082e-20,3.561648140813616e-21
正三角形,5,10003.0,0.1,46.0,5.000000000004325,1.1971402024241712e-20,2.3942804048483423e-21
正三角形,5,10003.0,0.1,47.0,5.000000000007089,7.92866357851137e-21,1.585732715702274e-21
正三角形,5,10003.0,0.1,48.0,4.999999999998472,5.74096812482703e-21,1.148193624965406e-21
正三角形,5,10003.0,0.1,49.0,4.999999999992559,4.427428983325444e-21,8.854857966650888e-22
正三角形,5,10003.0,0.1,50.0,4.999999999998689,3.164753477284441e-21,6.329506954568883e-22
正三角形,5,10003.0,0.1,51.0,5.000000000006734,2.0437420985888357e-21,4.0874841971776713e-22
正三角形,5,10003.0,0.1,52.0,5.000000000003806,1.4275035345919376e-21,2.855007069183875e-22
正三角形,5,10003.0,0.1,53.0,4.999999999994882,1.20679502199521e-21,2.41359004399042e-22
正三角形,5,10003.0,0.1,54.0,4.999999999994368,9.879581144165347e-22,1.9759162288330694e-22
正三角形,5,10003.0,0.1,55.0,5.000000000002871,6.540276425095026e-22,1.3080552850190054e-22
正三角形,5,10003.0,0.1,56.0,5.000000000006576,4.0057640971316152e-22,8.01152819426323e-23
正三角形,5,10003.0,0.1,57.0,4.999999999999678,3.399585426016321e-22,6.799170852032642e-23
正三角形,5,10003.0,0.1,58.0,4.99999999999345,3.4127853523237294e-22,6.825570704647459e-23
正三角形,5,10003.0,0.1,59.0,4.999999999997844,2.6264108211757596e-22,5.252821642351519e-23
正三角形,5,10003.0,0.1,60.0,5.000000000005602,1.4321350102581542e-22,2.8642700205163084e-23
正三角形,5,10003.0,0.1,61.0,5.000000000004228,9.360505323145399e-23,1.87210106462908e-23
正三角形,5,10003.0,0.1,62.0,4.9999999999961044,1.1515375762898217e-22,2.3030751525796435e-23
正三角形,5,10003.0,0.1,63.0,4.999999999994377,1.202095615656045e-22,2.4041912313120902e-23
正三角形,5,10003.0,0.1,64.0,5.000000000001702,7.445035645622842e-23,1.4890071291245685e-23
正三角形,5,10003.0,0.1,65.0,5.000000000006172,3.087318875521941e-23,6.174637751043882e-24
正三角形,5,10003.0,0.1,66.0,5.000000000000662,3.3447438152252643e-23,6.689487630450529e-24
