名前,入力ノード数,収束ステップ数,x/j,ξ,流出の相対確率（エッジの2乗）の和,ターゲット位置への流出の相対確率（エッジの2乗）,規格化したターゲット位置への流出の相対確率（エッジの2乗）
正三角形,5,1000003.0,0.45,3.0,5.000000020354665,8.348046030651108e-11,1.6696092061302217e-11
正三角形,5,1000003.0,0.45,4.0,4.9999999743692385,1.5564429023614624e-10,3.112885804722925e-11
正三角形,5,1000003.0,0.45,5.0,4.999999969490559,2.607075143992691e-10,5.214150287985382e-11
正三角形,5,1000003.0,0.45,6.0,5.000000013715268,4.023268760705108e-10,8.046537521410216e-11
正三角形,5,1000003.0,0.45,7.0,5.000000036058749,5.881333789530232e-10,1.1762667579060464e-10
正三角形,5,1000003.0,0.45,8.0,5.000000000424029,8.401129672946444e-10,1.6802259345892887e-10
正三角形,5,1000003.0,0.45,9.0,4.999999963878967,1.190502451843962e-09,2.3810049036879237e-10
正三角形,5,1000003.0,0.45,10.0,4.999999985319201,1.670530565358668e-09,3.341061130717336e-10
正三角形,5,1000003.0,0.45,11.0,5.000000030614441,2.318953576047049e-09,4.637907152094098e-10
正三角形,5,1000003.0,0.45,12.0,5.000000026903546,3.212938134750036e-09,6.425876269500072e-10
正三角形,5,1000003.0,0.45,13.0,4.9999999797209735,4.4889346414499845e-09,8.977869282899968e-10
正三角形,5,1000003.0,0.45,14.0,4.999999964794093,6.340853633647766e-09,1.2681707267295532e-09
正三角形,5,1000003.0,0.45,15.0,5.000000006583583,9.043479077681247e-09,1.8086958155362494e-09
正三角形,5,1000003.0,0.45,16.0,5.000000038245168,1.3060966563641021e-08,2.612193312728204e-09
正三角形,5,1000003.0,0.45,17.0,5.000000008472755,1.9242886822826273e-08,3.848577364565255e-09
正三角形,5,1000003.0,0.45,18.0,4.9999999645703435,2.9106764572293034e-08,5.821352914458607e-09
正三角形,5,1000003.0,0.45,19.0,4.999999977361788,4.5386891425573304e-08,9.07737828511466e-09
正三角形,5,1000003.0,0.45,20.0,5.000000027026886,7.340200593021415e-08,1.4680401186042831e-08
正三角形,5,1000003.0,0.45,21.0,5.000000033731204,1.245052880578525e-07,2.49010576115705e-08
正三角形,5,1000003.0,0.45,22.0,4.999999985841341,2.251657926644601e-07,4.503315853289202e-08
正三角形,5,1000003.0,0.45,23.0,4.999999960029397,4.446257587484097e-07,8.892515174968194e-08
正三角形,5,1000003.0,0.45,24.0,4.999999998705267,9.992162195920641e-07,1.9984324391841282e-07
正三角形,5,1000003.0,0.45,25.0,5.000000040319462,2.7889494159105006e-06,5.577898831821001e-07
正三角形,5,1000003.0,0.45,26.0,5.000000016543691,1.2327647827349066e-05,2.465529565469813e-06
正三角形,5,1000003.0,0.45,27.0,4.999999963533874,0.0003964165223368417,7.928330446736834e-05
正三角形,5,1000003.0,0.45,28.0,4.999999966445918,6.962791808861487e-05,1.3925583617722974e-05
正三角形,5,1000003.0,0.45,29.0,5.000000020882329,1.938990008715812e-05,3.877980017431624e-06
正三角形,5,1000003.0,0.45,30.0,5.000000041899468,1.242664638338107e-05,2.485329276676214e-06
正三角形,5,1000003.0,0.45,31.0,4.999999994845804,1.126245175511438e-05,2.252490351022876e-06
正三角形,5,1000003.0,0.45,32.0,4.999999954818853,1.290270488697603e-05,2.580540977395206e-06
正三角形,5,1000003.0,0.45,33.0,4.999999987128536,1.840600603177786e-05,3.681201206355572e-06
正三角形,5,1000003.0,0.45,34.0,5.000000041387296,3.46100688644926e-05,6.92201377289852e-06
正三角形,5,1000003.0,0.45,35.0,5.000000030697238,0.00010691508439368944,2.1383016878737887e-05
正三角形,5,1000003.0,0.45,36.0,4.999999973259117,0.0023322735798994554,0.0004664547159798911
正三角形,5,1000003.0,0.45,37.0,4.999999958003764,0.00037001741451101594,7.400348290220319e-05
正三角形,5,1000003.0,0.45,38.0,5.000000016432421,7.689564159914515e-05,1.537912831982903e-05
正三角形,5,1000003.0,0.45,39.0,5.000000051023243,3.8967920038210644e-05,7.793584007642128e-06
正三角形,5,1000003.0,0.45,40.0,5.00000000396808,2.9106679925465907e-05,5.821335985093181e-06
正三角形,5,1000003.0,0.45,41.0,4.999999948272744,2.9156973781566616e-05,5.831394756313323e-06
正三角形,5,1000003.0,0.45,42.0,4.99999997537514,4.096035031324459e-05,8.192070062648919e-06
正三角形,5,1000003.0,0.45,43.0,5.000000045324589,0.00010853815207872269,2.1707630415744537e-05
正三角形,5,1000003.0,0.45,44.0,4.999999973294922,0.11929147439447588,0.023858294878895174
正三角形,5,1000003.0,0.45,45.0,4.999999990074198,6.62213700015294e-05,1.324427400030588e-05
正三角形,5,1000003.0,0.45,46.0,4.999999940202151,1.2595286688168341e-05,2.519057337633668e-06
正三角形,5,1000003.0,0.45,47.0,5.000000001144305,4.514447474689334e-06,9.028894949378667e-07
正三角形,5,1000003.0,0.45,48.0,5.0000000639237685,2.1245026454282064e-06,4.249005290856413e-07
正三角形,5,1000003.0,0.45,49.0,5.000000024391183,1.17409433767134e-06,2.34818867534268e-07
正三角形,5,1000003.0,0.45,50.0,4.999999941607701,7.248918451011944e-07,1.4497836902023888e-07
正三角形,5,1000003.0,0.45,51.0,4.999999949666758,4.873465062298438e-07,9.746930124596875e-08
正三角形,5,1000003.0,0.45,52.0,5.000000041971145,3.522493944279713e-07,7.044987888559426e-08
正三角形,5,1000003.0,0.45,53.0,5.000000072081826,2.7234310445102985e-07,5.446862089020597e-08
正三角形,5,1000003.0,0.45,54.0,4.999999984647472,2.2612216974194802e-07,4.52244339483896e-08
正三角形,5,1000003.0,0.45,55.0,4.999999914692369,2.110729721967146e-07,4.221459443934292e-08
正三角形,5,1000003.0,0.45,56.0,4.999999968761681,1.1328487147624805e-07,2.265697429524961e-08
正三角形,5,1000003.0,0.45,57.0,5.0000000856058255,1.2356477495905267e-07,2.4712954991810535e-08
正三角形,5,1000003.0,0.45,58.0,5.00000005939838,1.3978171661617986e-07,2.7956343323235974e-08
正三角形,5,1000003.0,0.45,59.0,4.999999929173433,1.6277507977967445e-07,3.255501595593489e-08
正三角形,5,1000003.0,0.45,60.0,4.999999902292798,2.129603211733926e-07,4.259206423467852e-08
正三角形,5,1000003.0,0.45,61.0,5.000000039992565,3.461301780895536e-07,6.922603561791073e-08
正三角形,5,1000003.0,0.45,62.0,5.00000012720243,9.171477849654407e-07,1.8342955699308813e-07
正三角形,5,1000003.0,0.45,63.0,5.000000043753836,1.2302630187120005e-05,2.460526037424001e-06
正三角形,5,1000003.0,0.45,64.0,4.999999854425298,1.3076133459432472e-06,2.6152266918864945e-07
正三角形,5,1000003.0,0.45,65.0,4.99999990490841,2.060698052340356e-07,4.121396104680712e-08
正三角形,5,1000003.0,0.45,66.0,5.000000139343806,6.961725659388573e-08,1.3923451318777145e-08
正三角形,5,1000003.0,0.45,67.0,5.000000188268076,3.134673968041014e-08,6.2693479360820284e-09
正三角形,5,1000003.0,0.45,68.0,4.999999905856834,1.6697629927080677e-08,3.3395259854161353e-09
正三角形,5,1000003.0,0.45,69.0,4.999999686066038,1.0218370455846215e-08,2.043674091169243e-09
正三角形,5,1000003.0,0.45,70.0,4.999999974005753,7.066180723542515e-09,1.4132361447085029e-09
正三角形,5,1000003.0,0.45,71.0,5.000000520790801,5.446051522134669e-09,1.0892103044269338e-09
正三角形,5,1000003.0,0.45,72.0,5.000000402985004,5.118808994971082e-09,1.0237617989942166e-09
正三角形,5,1000003.0,0.45,73.0,4.999998620538975,9.742879300481862e-09,1.9485758600963724e-09
正三角形,5,1000003.0,0.45,74.0,5.000008219525684,1.3278482274756843e-07,2.6556964549513686e-08
正三角形,5,1000003.0,0.45,75.0,4.999999461808758,1.169305516940109e-09,2.338611033880218e-10
正三角形,5,1000003.0,0.45,76.0,4.9999992758025265,2.269928835251162e-10,4.539857670502324e-11
正三角形,5,1000003.0,0.45,77.0,4.999999980307595,2.7549730593623395e-10,5.509946118724679e-11
正三角形,5,1000003.0,0.45,78.0,5.000000377965558,3.5108346398656116e-09,7.021669279731224e-10
正三角形,5,1000003.0,0.45,79.0,5.00000014989375,2.612338075876922e-09,5.224676151753844e-10
正三角形,5,1000003.0,0.45,80.0,4.999999788437086,4.663357934098481e-10,9.326715868196962e-11
正三角形,5,1000003.0,0.45,81.0,4.999999805377139,6.799472591890419e-11,1.3598945183780837e-11
正三角形,5,1000003.0,0.45,82.0,5.000000060766176,7.532117601654176e-11,1.5064235203308354e-11
正三角形,5,1000003.0,0.45,83.0,5.0000001950547475,4.433749802714977e-11,8.867499605429955e-12
正三角形,5,1000003.0,0.45,84.0,5.000000026365069,2.4493352934382348e-11,4.89867058687647e-12
正三角形,5,1000003.0,0.45,85.0,4.9999998408225945,1.6767320895687867e-11,3.3534641791375733e-12
正三角形,5,1000003.0,0.45,86.0,4.999999905887536,1.2467298408863377e-11,2.4934596817726753e-12
正三角形,5,1000003.0,0.45,87.0,5.0000001036893735,6.828666016820683e-12,1.3657332033641366e-12
正三角形,5,1000003.0,0.45,88.0,5.000000136155954,1.9625101732421745e-12,3.925020346484349e-13
正三角形,5,1000003.0,0.45,89.0,4.999999964054087,1.9024640544473212e-13,3.8049281088946424e-14
正三角形,5,1000003.0,0.45,90.0,4.999999849590481,1.1088399956021775e-13,2.217679991204355e-14
正三角形,5,1000003.0,0.5,0.0,5.000000000703975,1.3410649818366314e-18,2.682129963673263e-19
正三角形,5,1000003.0,0.5,1.0,5.000000000118159,3.650854267700148e-11,7.301708535400295e-12
正三角形,5,1000003.0,0.5,2.0,4.99999999933448,1.4854473812474974e-10,2.9708947624949945e-11
正三角形,5,1000003.0,0.5,3.0,4.99999999965759,3.4376823072176163e-10,6.875364614435233e-11
正三角形,5,1000003.0,0.5,4.0,5.000000000553775,6.356540304756961e-10,1.2713080609513923e-10
正三角形,5,1000003.0,0.5,5.0,5.000000000531464,1.045048510657216e-09,2.0900970213144322e-10
正三角形,5,1000003.0,0.5,6.0,4.999999999620627,1.6025159120521333e-09,3.2050318241042667e-10
正三角形,5,1000003.0,0.5,7.0,4.9999999993347295,2.3514989774668297e-09,4.702997954933659e-10
正三角形,5,1000003.0,0.5,8.0,5.000000000159093,3.3532151579051304e-09,6.706430315810261e-10
正三角形,5,1000003.0,0.5,9.0,5.000000000728586,4.694690420628101e-09,9.389380841256202e-10
正三角形,5,1000003.0,0.5,10.0,5.000000000085391,6.50103125836637e-09,1.300206251673274e-09
正三角形,5,1000003.0,0.5,11.0,4.999999999287443,8.953579661928008e-09,1.7907159323856018e-09
正三角形,5,1000003.0,0.5,12.0,4.999999999670694,1.2318309494317907e-08,2.4636618988635816e-09
正三角形,5,1000003.0,0.5,13.0,5.0000000006156835,1.699276194974971e-08,3.398552389949942e-09
正三角形,5,1000003.0,0.5,14.0,5.0000000005468115,2.358435562770641e-08,4.716871125541282e-09
正三角形,5,1000003.0,0.5,15.0,4.999999999555592,3.304192226027433e-08,6.608384452054867e-09
正三角形,5,1000003.0,0.5,16.0,4.99999999928663,4.6884205961763706e-08,9.376841192352741e-09
正三角形,5,1000003.0,0.5,17.0,5.00000000021295,6.761536817332218e-08,1.3523073634664436e-08
正三角形,5,1000003.0,0.5,18.0,5.000000000808048,9.951259405395075e-08,1.990251881079015e-08
正三角形,5,1000003.0,0.5,19.0,5.0000000000574065,1.5018547418743705e-07,3.003709483748741e-08
正三角形,5,1000003.0,0.5,20.0,4.999999999184114,2.3384106827852494e-07,4.676821365570499e-08
正三角形,5,1000003.0,0.5,21.0,4.99999999966018,3.7862185173401506e-07,7.572437034680302e-08
正三角形,5,1000003.0,0.5,22.0,5.000000000729938,6.445989352284422e-07,1.2891978704568844e-07
正三角形,5,1000003.0,0.5,23.0,5.000000000603889,1.173084344841328e-06,2.3461686896826558e-07
正三角形,5,1000003.0,0.5,24.0,4.999999999446497,2.343693429860566e-06,4.687386859721132e-07
正三角形,5,1000003.0,0.5,25.0,4.99999999918182,5.395792398868939e-06,1.0791584797737877e-06
正三角形,5,1000003.0,0.5,26.0,5.000000000305786,1.5912952659094975e-05,3.1825905318189948e-06
正三角形,5,1000003.0,0.5,27.0,5.000000000949501,8.328129418855735e-05,1.665625883771147e-05
正三角形,5,1000003.0,0.5,28.0,4.99999999989504,0.011411247929798286,0.002282249585959657
正三角形,5,1000003.0,0.5,29.0,4.999999999020691,0.00017963815932534358,3.5927631865068714e-05
正三角形,5,1000003.0,0.5,30.0,4.999999999568327,6.482318148238141e-05,1.2964636296476281e-05
正三角形,5,1000003.0,0.5,31.0,5.0000000008997585,4.37619855023821e-05,8.75239710047642e-06
正三角形,5,1000003.0,0.5,32.0,5.000000000760717,3.951661239476448e-05,7.903322478952896e-06
正三角形,5,1000003.0,0.5,33.0,4.999999999310922,4.355154178723687e-05,8.710308357447374e-06
正三角形,5,1000003.0,0.5,34.0,4.999999998948457,5.737305195669095e-05,1.1474610391338191e-05
正三角形,5,1000003.0,0.5,35.0,5.000000000356097,9.255611894157287e-05,1.8511223788314573e-05
正三角形,5,1000003.0,0.5,36.0,5.000000001254311,0.00020090039880782452,4.0180079761564905e-05
正三角形,5,1000003.0,0.5,37.0,5.000000000120417,0.000818057245311584,0.00016361144906231682
正三角形,5,1000003.0,0.5,38.0,4.999999997346378,0.17039430193231866,0.03407886038646373
正三角形,5,1000003.0,0.5,39.0,4.9999999995959366,0.0009925280417432624,0.00019850560834865248
正三角形,5,1000003.0,0.5,40.0,5.000000001277132,0.00030288647479164636,6.057729495832927e-05
正三角形,5,1000003.0,0.5,41.0,5.0000000009448184,0.00017672826858213116,3.5345653716426234e-05
正三角形,5,1000003.0,0.5,42.0,4.999999998960763,0.00014460719025927054,2.8921438051854108e-05
正三角形,5,1000003.0,0.5,43.0,4.999999998612806,0.00015718832634370453,3.1437665268740904e-05
正三角形,5,1000003.0,0.5,44.0,5.000000000688371,0.000244806365326415,4.8961273065283e-05
正三角形,5,1000003.0,0.5,45.0,5.000000001645379,0.0008200846702721442,0.00016401693405442884
正三角形,5,1000003.0,0.5,46.0,5.000000001231834,0.017990023155057138,0.0035980046310114277
正三角形,5,1000003.0,0.5,47.0,4.999999998119367,0.0002524042865466938,5.048085730933876e-05
正三角形,5,1000003.0,0.5,48.0,4.9999999991258255,5.8479998810094305e-05,1.1695999762018861e-05
正三角形,5,1000003.0,0.5,49.0,5.000000001810415,2.2772591256361438e-05,4.554518251272288e-06
正三角形,5,1000003.0,0.5,50.0,5.0000000015801485,1.1312062233127896e-05,2.2624124466255793e-06
正三角形,5,1000003.0,0.5,51.0,4.999999998535903,6.52672051497451e-06,1.305344102994902e-06
正三角形,5,1000003.0,0.5,52.0,4.999999997704732,4.191178580171114e-06,8.382357160342227e-07
正三角形,5,1000003.0,0.5,53.0,5.000000000818953,2.93118353358932e-06,5.86236706717864e-07
正三角形,5,1000003.0,0.5,54.0,5.000000002897713,2.2107941077247104e-06,4.421588215449421e-07
正三角形,5,1000003.0,0.5,55.0,5.000000000122122,1.8024186910163317e-06,3.604837382032663e-07
正三角形,5,1000003.0,0.5,56.0,4.9999999967197875,1.6594403444446696e-06,3.3188806888893394e-07
正三角形,5,1000003.0,0.5,57.0,4.999999997973511,4.695429939271435e-07,9.39085987854287e-08
正三角形,5,1000003.0,0.5,58.0,5.0000000032554635,9.891991431867974e-07,1.9783982863735948e-07
正三角形,5,1000003.0,0.5,59.0,5.000000002862562,1.1194392470642864e-06,2.2388784941285729e-07
正三角形,5,1000003.0,0.5,60.0,4.999999997180393,1.326680825158018e-06,2.6533616503160357e-07
正三角形,5,1000003.0,0.5,61.0,4.999999995576425,1.8074654807269463e-06,3.614930961453893e-07
正三角形,5,1000003.0,0.5,62.0,5.0000000019546995,3.221171578943419e-06,6.442343157886838e-07
正三角形,5,1000003.0,0.5,63.0,5.000000003289432,1.0519318940160171e-05,2.103863788032034e-06
正三角形,5,1000003.0,0.5,64.0,5.000000001162086,0.00021114559851733854,4.222911970346771e-05
正三角形,5,1000003.0,0.5,65.0,4.9999999924621115,4.962154763677429e-06,9.924309527354858e-07
正三角形,5,1000003.0,0.5,66.0,4.99999999604569,1.0671264963429707e-06,2.1342529926859414e-07
正三角形,5,1000003.0,0.5,67.0,5.000000008540035,3.976675332380373e-07,7.953350664760747e-08
正三角形,5,1000003.0,0.5,68.0,5.0000000089216785,1.8961122183463154e-07,3.792224436692631e-08
正三角形,5,1000003.0,0.5,69.0,4.9999999913705695,1.0541404629323889e-07,2.1082809258647777e-08
正三角形,5,1000003.0,0.5,70.0,4.999999982428555,6.62455643333203e-08,1.3249112866664062e-08
正三角形,5,1000003.0,0.5,71.0,5.000000006469258,4.729675011714886e-08,9.459350023429773e-09
正三角形,5,1000003.0,0.5,72.0,5.000000038244201,4.059081358127904e-08,8.118162716255807e-09
正三角形,5,1000003.0,0.5,73.0,5.0000000068645045,5.1926730630705595e-08,1.0385346126141119e-08
正三角形,5,1000003.0,0.5,74.0,4.999999669540799,4.4747401161597455e-07,8.949480232319492e-08
正三角形,5,1000003.0,0.5,75.0,5.000000056264988,2.451387090927373e-08,4.902774181854746e-09
正三角形,5,1000003.0,0.5,76.0,4.99999995381447,2.5927015907780893e-09,5.185403181556178e-10
正三角形,5,1000003.0,0.5,77.0,4.999999973614714,1.841639188851878e-09,3.683278377703756e-10
正三角形,5,1000003.0,0.5,78.0,5.000000016359784,8.869995813241783e-09,1.7739991626483567e-09
正三角形,5,1000003.0,0.5,79.0,5.000000021066313,7.752772816384656e-08,1.550554563276931e-08
正三角形,5,1000003.0,0.5,80.0,4.999999994039678,4.857097538500352e-09,9.714195077000705e-10
正三角形,5,1000003.0,0.5,81.0,4.999999992655923,1.8044166898552368e-09,3.6088333797104733e-10
正三角形,5,1000003.0,0.5,82.0,4.999999996259912,5.986078043303294e-10,1.1972156086606588e-10
正三角形,5,1000003.0,0.5,83.0,5.000000013605839,3.878439237684804e-10,7.756878475369608e-11
正三角形,5,1000003.0,0.5,84.0,5.000000006928152,2.43032901932893e-10,4.86065803865786e-11
正三角形,5,1000003.0,0.5,85.0,4.999999990020634,1.4936498240504482e-10,2.9872996481008964e-11
正三角形,5,1000003.0,0.5,86.0,4.999999990417975,8.753610175050192e-11,1.7507220350100385e-11
正三角形,5,1000003.0,0.5,87.0,5.000000006101346,4.6058963295991974e-11,9.211792659198394e-12
正三角形,5,1000003.0,0.5,88.0,5.000000011179817,1.9343077968134144e-11,3.868615593626829e-12
正三角形,5,1000003.0,0.5,89.0,4.999999997945996,4.627858660712349e-12,9.255717321424698e-13
正三角形,5,1000003.0,0.5,90.0,4.999999988288284,4.531322947932804e-16,9.062645895865608e-17
正三角形,5,1000003.0,0.55,0.0,4.999999999999183,1.3554982858770692e-24,2.7109965717541383e-25
正三角形,5,1000003.0,0.55,1.0,4.999999999999854,1.220658484563566e-10,2.4413169691271322e-11
正三角形,5,1000003.0,0.55,2.0,5.000000000000766,4.960126471566858e-10,9.920252943133717e-11
正三角形,5,1000003.0,0.55,3.0,5.000000000000429,1.1458037746251568e-09,2.2916075492503134e-10
正三角形,5,1000003.0,0.55,4.0,4.999999999999391,2.1138579647029043e-09,4.227715929405809e-10
正三角形,5,1000003.0,0.55,5.0,4.999999999999345,3.465117467790831e-09,6.930234935581662e-10
正三角形,5,1000003.0,0.55,6.0,5.000000000000372,5.2935086151398584e-09,1.0587017230279716e-09
正三角形,5,1000003.0,0.55,7.0,5.0000000000007905,7.731732787376918e-09,1.5463465574753837e-09
正三角形,5,1000003.0,0.55,8.0,4.999999999999919,1.096588776779114e-08,2.193177553558228e-09
正三角形,5,1000003.0,0.55,9.0,4.999999999999173,1.5257307015413506e-08,3.0514614030827013e-09
正三角形,5,1000003.0,0.55,10.0,4.999999999999777,2.0975448469550413e-08,4.195089693910082e-09
正三角形,5,1000003.0,0.55,11.0,5.000000000000753,2.8648069821880726e-08,5.729613964376145e-09
正三角形,5,1000003.0,0.55,12.0,5.0000000000005,3.9039032487087415e-08,7.807806497417483e-09
正三角形,5,1000003.0,0.55,13.0,4.999999999999423,5.3271270271019085e-08,1.0654254054203818e-08
正三角形,5,1000003.0,0.55,14.0,4.999999999999282,7.302541881425579e-08,1.4605083762851158e-08
正三角形,5,1000003.0,0.55,15.0,5.000000000000324,1.0086866244259101e-07,2.0173732488518202e-08
正三角形,5,1000003.0,0.55,16.0,5.0000000000008455,1.4081456113253964e-07,2.816291222650793e-08
正三角形,5,1000003.0,0.55,17.0,4.999999999999981,1.993068391996899e-07,3.986136783993798e-08
正三角形,5,1000003.0,0.55,18.0,4.999999999999136,2.8701243928599573e-07,5.740248785719915e-08
正三角形,5,1000003.0,0.55,19.0,4.9999999999997025,4.222310852593454e-07,8.444621705186908e-08
正三角形,5,1000003.0,0.55,20.0,5.000000000000769,6.377109124173144e-07,1.275421824834629e-07
正三角形,5,1000003.0,0.55,21.0,5.0000000000005835,9.95114072565819e-07,1.9902281451316383e-07
正三角形,5,1000003.0,0.55,22.0,4.999999999999431,1.6180574407004137e-06,3.2361148814008275e-07
正三角形,5,1000003.0,0.55,23.0,4.999999999999198,2.7748875254308864e-06,5.549775050861773e-07
正三角形,5,1000003.0,0.55,24.0,5.000000000000289,5.112625794087204e-06,1.0225251588174407e-06
正三角形,5,1000003.0,0.55,25.0,5.000000000000927,1.0437013551734252e-05,2.0874027103468503e-06
正三角形,5,1000003.0,0.55,26.0,5.000000000000032,2.5032558338104497e-05,5.006511667620899e-06
正三角形,5,1000003.0,0.55,27.0,4.999999999999067,8.095460770317848e-05,1.6190921540635697e-05
正三角形,5,1000003.0,0.55,28.0,4.999999999999724,0.0005808695713162623,0.00011617391426325247
正三角形,5,1000003.0,0.55,29.0,5.000000000000439,0.0053294536843711965,0.0010658907368742393
正三角形,5,1000003.0,0.55,30.0,5.000000000000761,0.00039001623805657876,7.800324761131575e-05
正三角形,5,1000003.0,0.55,31.0,4.999999999999471,0.0001753165416465852,3.506330832931704e-05
正三角形,5,1000003.0,0.55,32.0,4.999999999999044,0.00012563329195461418,2.5126658390922835e-05
正三角形,5,1000003.0,0.55,33.0,5.000000000000214,0.00011458112559731353,2.2916225119462706e-05
正三角形,5,1000003.0,0.55,34.0,5.000000000001064,0.00012388128830354518,2.4776257660709037e-05
正三角形,5,1000003.0,0.55,35.0,5.000000000000167,0.00015562463406998436,3.112492681399687e-05
正三角形,5,1000003.0,0.55,36.0,4.999999999998962,0.0002297063526117738,4.594127052235476e-05
正三角形,5,1000003.0,0.55,37.0,4.999999999999431,0.0004189660536509197,8.379321073018394e-05
正三角形,5,1000003.0,0.55,38.0,5.000000000000854,0.0010917093864585155,0.0002183418772917031
正三角形,5,1000003.0,0.55,39.0,5.000000000001039,0.007366412052495151,0.0014732824104990302
正三角形,5,1000003.0,0.55,40.0,4.999999999998948,0.02526081514805467,0.0050521630296109345
正三角形,5,1000003.0,0.55,41.0,4.999999999998893,0.0022126865668387775,0.00044253731336775547
正三角形,5,1000003.0,0.55,42.0,5.000000000000325,0.0009179856026304083,0.00018359712052608165
正三角形,5,1000003.0,0.55,43.0,5.000000000001288,0.0006099449863105813,0.00012198899726211627
正三角形,5,1000003.0,0.55,44.0,5.000000000000115,0.0005415387024963866,0.00010830774049927733
正三角形,5,1000003.0,0.55,45.0,4.999999999998681,0.0006285768148542513,0.00012571536297085025
正三角形,5,1000003.0,0.55,46.0,4.999999999999782,0.00105089385789237,0.000210178771578474
正三角形,5,1000003.0,0.55,47.0,5.000000000001142,0.003919344147926189,0.0007838688295852377
正三角形,5,1000003.0,0.55,48.0,5.000000000001699,0.03777460246510248,0.0075549204930204965
正三角形,5,1000003.0,0.55,49.0,4.999999999999446,0.000985254768136762,0.0001970509536273524
正三角形,5,1000003.0,0.55,50.0,4.999999999998447,0.00024645959179097113,4.9291918358194225e-05
正三角形,5,1000003.0,0.55,51.0,5.000000000000154,0.00010039112610414111,2.007822522082822e-05
正三角形,5,1000003.0,0.55,52.0,5.000000000001728,5.172691071710145e-05,1.034538214342029e-05
正三角形,5,1000003.0,0.55,53.0,5.000000000000424,3.0884923339903936e-05,6.176984667980787e-06
正三角形,5,1000003.0,0.55,54.0,4.999999999998266,2.0540379244014596e-05,4.10807584880292e-06
正三角形,5,1000003.0,0.55,55.0,4.999999999998931,1.4936867918425384e-05,2.987373583685077e-06
正三角形,5,1000003.0,0.55,56.0,5.000000000001539,1.183968285856818e-05,2.367936571713636e-06
正三角形,5,1000003.0,0.55,57.0,5.0000000000017035,1.0587177318786042e-05,2.1174354637572083e-06
正三角形,5,1000003.0,0.55,58.0,4.999999999999964,4.0090941588274314e-05,8.018188317654863e-06
正三角形,5,1000003.0,0.55,59.0,4.999999999997644,6.352246811384337e-06,1.2704493622768674e-06
正三角形,5,1000003.0,0.55,60.0,5.0000000000003615,7.2163002051405825e-06,1.4432600410281164e-06
正三角形,5,1000003.0,0.55,61.0,5.000000000002811,8.673199210716462e-06,1.7346398421432923e-06
正三角形,5,1000003.0,0.55,62.0,5.000000000000459,1.2270154373303707e-05,2.4540308746607413e-06
正三角形,5,1000003.0,0.55,63.0,4.99999999999699,2.4489887529085844e-05,4.897977505817169e-06
正三角形,5,1000003.0,0.55,64.0,4.99999999999751,6.082913855125085e-05,1.216582771025017e-05
正三角形,5,1000003.0,0.55,65.0,5.000000000002953,0.00034918485768541493,6.983697153708299e-05
正三角形,5,1000003.0,0.55,66.0,5.000000000003611,1.954932586694776e-05,3.909865173389552e-06
正三角形,5,1000003.0,0.55,67.0,4.999999999997656,4.958161354263586e-06,9.916322708527173e-07
正三角形,5,1000003.0,0.55,68.0,4.99999999999441,1.964521382902098e-06,3.929042765804196e-07
正三角形,5,1000003.0,0.55,69.0,5.000000000001094,9.708200486172028e-07,1.9416400972344057e-07
正三角形,5,1000003.0,0.55,70.0,5.000000000008492,5.560801278547186e-07,1.1121602557094372e-07
正三角形,5,1000003.0,0.55,71.0,5.00000000000176,3.621897295701905e-07,7.24379459140381e-08
正三角形,5,1000003.0,0.55,72.0,4.999999999985782,2.748154922930064e-07,5.496309845860128e-08
正三角形,5,1000003.0,0.55,73.0,4.999999999988949,2.71750696012416e-07,5.4350139202483195e-08
正三角形,5,1000003.0,0.55,74.0,5.000000000046044,5.811731172747915e-07,1.162346234549583e-07
正三角形,5,1000003.0,0.55,75.0,4.999999999886257,1.6441807934560868e-06,3.2883615869121733e-07
正三角形,5,1000003.0,0.55,76.0,5.000000000019933,3.346025197376972e-08,6.6920503947539444e-09
正三角形,5,1000003.0,0.55,77.0,5.000000000017246,1.0935517159023872e-08,2.1871034318047743e-09
正三角形,5,1000003.0,0.55,78.0,4.999999999995421,2.527828444366002e-08,5.055656888732004e-09
正三角形,5,1000003.0,0.55,79.0,4.999999999991913,1.6802292421348657e-05,3.3604584842697313e-06
正三角形,5,1000003.0,0.55,80.0,5.0000000000005524,4.6131029619567454e-08,9.226205923913491e-09
正三角形,5,1000003.0,0.55,81.0,5.0000000000046505,1.5684001491043823e-08,3.1368002982087646e-09
正三角形,5,1000003.0,0.55,82.0,5.000000000003239,4.430009752112678e-09,8.860019504225355e-10
正三角形,5,1000003.0,0.55,83.0,4.999999999994808,2.7765718860689664e-09,5.553143772137933e-10
正三角形,5,1000003.0,0.55,84.0,4.999999999996272,1.7121745491264438e-09,3.424349098252888e-10
正三角形,5,1000003.0,0.55,85.0,5.000000000003609,1.039313840677994e-09,2.078627681355988e-10
正三角形,5,1000003.0,0.55,86.0,5.000000000004302,6.009986584395186e-10,1.2019973168790373e-10
正三角形,5,1000003.0,0.55,87.0,4.999999999997878,3.1385747517845554e-10,6.277149503569111e-11
正三角形,5,1000003.0,0.55,88.0,4.9999999999953575,1.3256794105987842e-10,2.6513588211975686e-11
正三角形,5,1000003.0,0.55,89.0,5.000000000000701,3.216990350407154e-11,6.433980700814308e-12
