名前,入力ノード数,収束ステップ数,x/j,ξ,流出の相対確率（エッジの2乗）の和,ターゲット位置への流出の相対確率（エッジの2乗）,規格化したターゲット位置への流出の相対確率（エッジの2乗）
正三角形,21,100003.0,0.1,22.0,21.000000000000004,3.5426682664952246e-37,1.6869848888072498e-38
正三角形,21,100003.0,0.1,23.0,20.999999999999986,2.456249712239782e-36,1.1696427201141819e-37
正三角形,21,100003.0,0.1,24.0,20.99999999999999,1.554818110377252e-36,7.403895763701199e-38
正三角形,21,100003.0,0.1,25.0,21.0,7.3554707713551384e-37,3.5026051292167324e-38
正三角形,21,100003.0,0.1,26.0,21.000000000000004,1.1286020120067418e-38,5.3742952952701995e-40
正三角形,21,100003.0,0.1,27.0,21.000000000000007,2.7895808479885377e-37,1.3283718323754942e-38
正三角形,21,100003.0,0.1,28.0,20.999999999999996,1.2546862639168625e-37,5.974696494842203e-39
正三角形,21,100003.0,0.1,29.0,21.000000000000007,4.496896076777145e-37,2.141379084179593e-38
正三角形,21,100003.0,0.1,30.0,20.999999999999993,1.818531892953837e-37,8.659675680732557e-39
正三角形,21,100003.0,0.1,31.0,20.999999999999996,2.4993979839425306e-37,1.1901895161631099e-38
正三角形,21,100003.0,0.1,32.0,20.999999999999993,5.465398206209566e-38,2.6025705743855076e-39
正三角形,21,100003.0,0.1,33.0,21.000000000000007,4.960456490355871e-37,2.3621221382647004e-38
正三角形,21,100003.0,0.1,34.0,20.999999999999993,1.1128369325086898e-37,5.299223488136618e-39
正三角形,21,100003.0,0.1,35.0,21.000000000000004,1.410202603099269e-36,6.7152504909489e-38
正三角形,21,100003.0,0.1,36.0,21.000000000000014,1.3933838860676149e-37,6.635161362226738e-39
正三角形,21,100003.0,0.1,37.0,20.999999999999982,6.090486392766975e-37,2.9002316156033217e-38
正三角形,21,100003.0,0.1,38.0,20.999999999999996,3.330568607376649e-39,1.5859850511317376e-40
正三角形,21,100003.0,0.1,39.0,20.99999999999998,1.5673746016374844e-37,7.463688579226116e-39
正三角形,21,100003.0,0.1,40.0,20.999999999999993,6.879410550115467e-39,3.2759097857692697e-40
正三角形,21,100003.0,0.1,41.0,20.999999999999986,1.2020767727025602e-37,5.7241751081074295e-39
正三角形,21,100003.0,0.1,42.0,21.000000000000014,6.564615758190208e-38,3.1260075039000994e-39
正三角形,21,100003.0,0.1,43.0,21.000000000000007,2.995964610628806e-38,1.4266498145851458e-39
正三角形,21,100003.0,0.1,44.0,21.0,2.0936287722579219e-38,9.969660820275819e-40
正三角形,21,100003.0,0.1,45.0,21.00000000000001,1.3811960832205346e-37,6.57712420581207e-39
正三角形,21,100003.0,0.1,46.0,21.00000000000003,3.6901997529190456e-37,1.757237977580498e-38
正三角形,21,100003.0,0.1,47.0,20.999999999999986,1.9136688812690895e-37,9.112708958424236e-39
正三角形,21,100003.0,0.1,48.0,20.999999999999996,1.4228973270513473e-37,6.775701557387368e-39
正三角形,21,100003.0,0.1,49.0,21.0,1.8325816016958317e-39,8.726579055694436e-41
正三角形,21,100003.0,0.1,50.0,20.999999999999986,4.979168754685313e-38,2.3710327403263397e-39
正三角形,21,100003.0,0.1,51.0,21.0,3.526553514543245e-38,1.6793111974015452e-39
正三角形,21,100003.0,0.1,52.0,21.000000000000014,2.3583060974495544e-37,1.1230029035474068e-38
正三角形,21,100003.0,0.1,53.0,20.999999999999982,1.1692795154262465e-37,5.5679976925059357e-39
正三角形,21,100003.0,0.1,54.0,21.000000000000004,1.0216501641185575e-37,4.865000781516941e-39
正三角形,21,100003.0,0.1,55.0,21.000000000000014,1.317050462543176e-37,6.271668869253218e-39
正三角形,21,100003.0,0.1,56.0,21.00000000000001,8.58925077618813e-38,4.090119417232443e-39
正三角形,21,100003.0,0.1,57.0,20.999999999999993,7.175010569042571e-37,3.416671699544081e-38
正三角形,21,100003.0,0.1,58.0,21.00000000000002,2.0358621032189343e-38,9.694581443899687e-40
正三角形,21,100003.0,0.1,59.0,20.999999999999996,1.100739461126286e-35,5.241616481553743e-37
正三角形,21,100003.0,0.1,60.0,21.000000000000004,3.201346667315321e-36,1.5244507939596767e-37
正三角形,21,100003.0,0.1,61.0,21.000000000000007,1.3832875352684884e-37,6.587083501278516e-39
正三角形,21,100003.0,0.1,62.0,21.000000000000014,5.011306589474071e-38,2.386336471178129e-39
正三角形,21,100003.0,0.1,63.0,20.99999999999999,1.0932249921137186e-36,5.205833295779613e-38
正三角形,21,100003.0,0.1,64.0,21.000000000000004,4.1710824270697823e-38,1.9862297271760868e-39
正三角形,21,100003.0,0.1,65.0,21.000000000000014,3.432619859733782e-37,1.6345808855875153e-38
正三角形,21,100003.0,0.1,66.0,20.99999999999998,6.318959226614666e-39,3.009028203149841e-40
正三角形,21,100003.0,0.1,67.0,21.000000000000018,7.814288109011279e-38,3.7210895757196566e-39
正三角形,21,100003.0,0.1,68.0,21.000000000000007,2.729709598279271e-37,1.2998617134663195e-38
正三角形,21,100003.0,0.1,69.0,20.999999999999996,1.7549199837620377e-38,8.356761827438275e-40
正三角形,21,100003.0,0.1,70.0,20.999999999999986,5.642005251308562e-39,2.6866691672897915e-40
正三角形,21,100003.0,0.1,71.0,20.999999999999996,1.5451493291568013e-38,7.35785394836572e-40
正三角形,21,100003.0,0.1,72.0,20.99999999999999,1.7006271804180188e-38,8.098224668657231e-40
正三角形,21,100003.0,0.1,73.0,20.999999999999996,7.711351989713659e-38,3.672072376054123e-39
正三角形,21,100003.0,0.1,74.0,21.000000000000007,3.1262242451919076e-36,1.4886782119961465e-37
正三角形,21,100003.0,0.1,75.0,21.000000000000018,9.298379255414618e-37,4.427799645435532e-38
正三角形,21,100003.0,0.1,76.0,21.000000000000018,3.081386199900272e-38,1.4673267618572724e-39
正三角形,21,100003.0,0.1,77.0,21.000000000000014,5.510360789818694e-38,2.6239813284850922e-39
正三角形,21,100003.0,0.1,78.0,20.999999999999996,1.2831936572961091e-38,6.110445987124329e-40
正三角形,21,100003.0,0.1,79.0,20.999999999999993,3.5985857833239e-38,1.7136122777732855e-39
正三角形,21,100003.0,0.1,80.0,20.999999999999982,3.1980538783046866e-37,1.5228827991927078e-38
正三角形,21,100003.0,0.1,81.0,20.99999999999999,1.411098197673456e-37,6.719515227016458e-39
正三角形,21,100003.0,0.1,82.0,20.99999999999999,1.7408034011469254e-36,8.28954000546155e-38
正三角形,21,100003.0,0.1,83.0,21.0,1.9719594053738016e-36,9.390282882732389e-38
正三角形,21,100003.0,0.1,84.0,21.000000000000007,6.613611115514188e-38,3.149338626435328e-39
正三角形,21,100003.0,0.1,85.0,21.000000000000014,4.134188010601074e-38,1.968660957429083e-39
正三角形,21,100003.0,0.1,86.0,21.000000000000014,4.98960208169114e-41,2.376000991281495e-42
正三角形,21,100003.0,0.1,87.0,21.000000000000007,2.580866612753128e-37,1.2289841013110133e-38
正三角形,21,100003.0,0.1,88.0,20.999999999999996,3.257160092693058e-38,1.551028615568123e-39
正三角形,21,100003.0,0.1,89.0,20.99999999999999,2.6782461267537505e-36,1.275355298454167e-37
正三角形,21,100003.0,0.1,90.0,20.999999999999982,6.743984702603451e-38,3.211421286954025e-39
正三角形,21,10003.0,0.15,0.0,20.999883239188147,0.2499893304379266,0.011904253830377456
正三角形,21,10003.0,0.15,1.0,21.000007267988444,8.549619771569676e-06,4.0712475102712743e-07
正三角形,21,10003.0,0.15,2.0,21.0000011391038,5.0752154768185204e-08,2.4167692746754858e-09
正三角形,21,10003.0,0.15,3.0,20.999998039483923,1.6955753771433743e-09,8.074168462587497e-11
正三角形,21,10003.0,0.15,4.0,20.999998952835234,1.4186962463793868e-10,6.755696411330414e-12
正三角形,21,10003.0,0.15,5.0,21.00000072378979,2.289308347501995e-11,1.0901468321438072e-12
正三角形,21,10003.0,0.15,6.0,21.000000953524378,5.996797454869904e-12,2.855617835652335e-13
正三角形,21,10003.0,0.15,7.0,20.99999986583769,1.4581449084840612e-12,6.943547183257434e-14
正三角形,21,10003.0,0.15,8.0,20.99999919851318,5.676151499254433e-13,2.7029292853592538e-14
正三角形,21,10003.0,0.15,9.0,20.999999802577094,2.6737122407588527e-13,1.2731963051232631e-14
正三角形,21,10003.0,0.15,10.0,21.000000597614925,6.547654301519783e-14,3.117930619771325e-15
正三角形,21,10003.0,0.15,11.0,21.000000391790405,5.3352723428441654e-15,2.540605877544841e-16
正三角形,21,10003.0,0.15,12.0,20.99999962451608,9.625106569323809e-16,4.583384080630385e-17
正三角形,21,10003.0,0.15,13.0,20.999999505463826,2.7782319574273166e-15,1.3229675987749127e-16
正三角形,21,10003.0,0.15,14.0,21.000000179932293,2.5224858133411546e-15,1.201183720638645e-16
正三角形,21,10003.0,0.15,15.0,21.000000491065506,2.2053744520998236e-15,1.0501783105237256e-16
正三角形,21,10003.0,0.15,16.0,21.000000010773142,1.9444388674824284e-15,9.259232702297278e-17
正三角形,21,10003.0,0.15,17.0,20.999999564065376,1.7282266890605632e-15,8.229650900288396e-17
正三角形,21,10003.0,0.15,18.0,20.999999838316068,1.5470606830993487e-15,7.366955633806422e-17
正三角形,21,10003.0,0.15,19.0,21.00000033833873,1.3937626644783011e-15,6.63696506894429e-17
正三角形,21,10003.0,0.15,20.0,21.000000263687383,1.2629024095974185e-15,6.013820998082945e-17
正三角形,21,10003.0,0.15,21.0,20.999999786385967,1.1503109849410224e-15,5.4776713568620115e-17
正三角形,21,10003.0,0.15,22.0,20.999999684114755,1.0527448578207668e-15,5.0130707515274605e-17
正三角形,21,10003.0,0.15,23.0,21.00000008069636,9.676499184015724e-16,4.6078567542932023e-17
正三角形,21,10003.0,0.15,24.0,21.000000320745265,8.929928313333578e-16,4.2523468158731325e-17
正三角形,21,10003.0,0.15,25.0,21.000000042544563,8.271386310631296e-16,3.938755386014903e-17
正三角形,21,10003.0,0.15,26.0,20.99999971639502,7.687606109512912e-16,3.660764814053768e-17
正三角形,21,10003.0,0.15,27.0,20.999999857434236,7.167731276723179e-16,3.4132053698681806e-17
正三角形,21,10003.0,0.15,28.0,21.00000021353137,6.702808938555665e-16,3.1918137802646023e-17
正三角形,21,10003.0,0.15,29.0,21.00000021082219,6.285402921052096e-16,2.993049010024808e-17
正三角形,21,10003.0,0.15,30.0,20.99999987701937,5.909295611347129e-16,2.813950291117681e-17
正三角形,21,10003.0,0.15,31.0,20.999999756796136,5.569256011545868e-16,2.6520266721646992e-17
正三角形,21,10003.0,0.15,32.0,21.00000002586353,5.260857720893913e-16,2.5051703432828156e-17
正三角形,21,10003.0,0.15,33.0,21.000000239831422,4.98033492633942e-16,2.3715880601616285e-17
正三角形,21,10003.0,0.15,34.0,21.000000064364606,4.724467591066306e-16,2.2497464719363364e-17
正三角形,21,10003.0,0.15,35.0,20.999999795489657,4.490489272764319e-16,2.138328225125866e-17
正三角形,21,10003.0,0.15,36.0,20.99999986324565,4.2760126089758843e-16,2.0361964804647068e-17
正三角形,21,10003.0,0.15,37.0,21.0000001445376,4.0789686995586023e-16,1.9423660474088583e-17
正三角形,21,10003.0,0.15,38.0,21.00000018380456,3.8975575336312696e-16,1.8559797779196523e-17
正三角形,21,10003.0,0.15,39.0,20.999999930164446,3.7302071339831364e-16,1.776289111420541e-17
正三角形,21,10003.0,0.15,40.0,20.99999979818676,3.5755398401816995e-16,1.7026380191341425e-17
正三角形,21,10003.0,0.15,41.0,20.999999991561282,3.4323442230514726e-16,1.6344496300245107e-17
正三角形,21,10003.0,0.15,42.0,21.000000190871894,3.2995516420726537e-16,1.5712150676536445e-17
正三角形,21,10003.0,0.15,43.0,21.00000007944696,3.1762165669182967e-16,1.5124840794849032e-17
正三角形,21,10003.0,0.15,44.0,20.999999845502447,3.06150000649491e-16,1.457857145949957e-17
正三角形,21,10003.0,0.15,45.0,20.99999986576917,2.954655474304334e-16,1.4069787972877784e-17
正三角形,21,10003.0,0.15,46.0,21.000000099195766,2.8550170704801247e-16,1.3595319383238689e-17
正三角形,21,10003.0,0.15,47.0,21.00000016666914,2.761989337648327e-16,1.3152330179277746e-17
正三角形,21,10003.0,0.15,48.0,20.999999966417054,2.6750385329838897e-16,1.2738278728494712e-17
正三角形,21,10003.0,0.15,49.0,20.99999982602978,2.5936851993537364e-16,1.2350881901684459e-17
正三角形,21,10003.0,0.15,50.0,20.999999967206065,2.517497718033842e-16,1.1988084371589723e-17
正三角形,21,10003.0,0.15,51.0,21.000000156723637,2.446086760701663e-16,1.1648032193817443e-17
正三角形,21,10003.0,0.15,52.0,21.000000090786905,2.3791004720859424e-16,1.1329049867075917e-17
正三角形,21,10003.0,0.15,53.0,20.999999881413302,2.3162202937774665e-16,1.1029620446559364e-17
正三角形,21,10003.0,0.15,54.0,20.999999867069096,2.2571573154128115e-16,1.0748368168632436e-17
正三角形,21,10003.0,0.15,55.0,21.000000065762265,2.2016490907533015e-16,1.0484043289301435e-17
正三角形,21,10003.0,0.15,56.0,21.0000001543227,2.1494568543192248e-16,1.0235508830091546e-17
正三角形,21,10003.0,0.15,57.0,20.99999999385607,2.1003630679837666e-16,1.0001728895160793e-17
正三角形,21,10003.0,0.15,58.0,20.99999984690575,2.054169272005018e-16,9.781758438119134e-18
正三角形,21,10003.0,0.15,59.0,20.99999994824676,2.01069418357643e-16,9.57473420750681e-18
正三角形,21,10003.0,0.15,60.0,21.00000013045154,1.9697720199213533e-16,9.379866761530254e-18
正三角形,21,10003.0,0.15,61.0,21.000000099969167,1.931251013956171e-16,9.19643339979129e-18
正三角形,21,10003.0,0.15,62.0,20.999999909645847,1.8949920937413368e-16,9.023771874958747e-18
正三角形,21,10003.0,0.15,63.0,20.99999986779797,1.860867714320503e-16,8.861274830097633e-18
正三角形,21,10003.0,0.15,64.0,21.000000038940648,1.828760815519493e-16,8.70838483580711e-18
正三角形,21,10003.0,0.15,65.0,21.000000144591695,1.7985638909031626e-16,8.564589956681727e-18
正三角形,21,10003.0,0.15,66.0,21.00000001631624,1.770178161764058e-16,8.429419817924086e-18
正三角形,21,10003.0,0.15,67.0,20.999999863868105,1.7435128336312193e-16,8.302442064910568e-18
正三角形,21,10003.0,0.15,68.0,20.999999932386558,1.7184844336367727e-16,8.183259207794156e-18
正三角形,21,10003.0,0.15,69.0,21.000000108665482,1.695016214817234e-16,8.071505784843971e-18
正三角形,21,10003.0,0.15,70.0,21.000000107887182,1.6730376249565588e-16,7.966845833126471e-18
正三角形,21,10003.0,0.15,71.0,20.999999933472036,1.6524838276025933e-16,7.868970607631396e-18
正三角形,21,10003.0,0.15,72.0,20.99999986821337,1.6332952719367429e-16,7.777596533032109e-18
正三角形,21,10003.0,0.15,73.0,21.000000015925746,1.6154173071284572e-16,7.692463367278368e-18
正三角形,21,10003.0,0.15,74.0,21.00000013636606,1.5987998370044203e-16,7.613332557163907e-18
正三角形,21,10003.0,0.15,75.0,21.000000035913427,1.5833970039347443e-16,7.539985733022592e-18
正三角形,21,10003.0,0.15,76.0,20.99999987857513,1.5691669178869797e-16,7.472223418509428e-18
正三角形,21,10003.0,0.15,77.0,20.99999991829452,1.5560713970508822e-16,7.409863795480392e-18
正三角形,21,10003.0,0.15,78.0,21.000000089445393,1.5440757492321573e-16,7.352741663010273e-18
正三角形,21,10003.0,0.15,79.0,21.000000115103212,1.5331485664185416e-16,7.300707459135913e-18
正三角形,21,10003.0,0.15,80.0,20.99999995481424,1.52326155070841e-16,7.25362643194481e-18
正三角形,21,10003.0,0.15,81.0,20.999999868429505,1.5143893516361835e-16,7.211377864934208e-18
正三角形,21,10003.0,0.15,82.0,20.999999995007762,1.5065094266774658e-16,7.173854412749838e-18
正三角形,21,10003.0,0.15,83.0,21.000000128991395,1.4996019196584755e-16,7.140961522183217e-18
正三角形,21,10003.0,0.15,84.0,21.000000053989762,1.4936495460979596e-16,7.11261688618076e-18
正三角形,21,10003.0,0.15,85.0,20.9999998920628,1.4886375141421395e-16,7.088750067343521e-18
正三角形,21,10003.0,0.15,86.0,20.99999990508436,1.4845534308236648e-16,7.069302051541261e-18
正三角形,21,10003.0,0.15,87.0,21.000000071539333,1.481387246549354e-16,7.054224983568352e-18
正三角形,21,10003.0,0.15,88.0,21.00000012202277,1.479131196454832e-16,7.043481887880152e-18
正三角形,21,10003.0,0.15,89.0,20.99999997497715,1.477779765603289e-16,7.037046502872805e-18
正三角形,21,10003.0,0.15,90.0,20.999999868496683,1.477329654300437e-16,7.034903115716366e-18
正三角形,21,10003.0,0.2,0.0,20.999999980470736,0.2499999982103706,0.011904761819541457
正三角形,21,10003.0,0.2,1.0,21.00000000213736,0.0002810150896587998,1.3381670936133324e-05
正三角形,21,10003.0,0.2,2.0,21.000000000329607,6.695888773025742e-06,3.188518463345591e-07
正三角形,21,10003.0,0.2,3.0,20.999999999412587,5.601492166899428e-07,2.667377222333061e-08
正三角形,21,10003.0,0.2,4.0,20.99999999972239,9.721449012202357e-08,4.629261434382075e-09
正三角形,21,10003.0,0.2,5.0,21.000000000217213,2.7440108255513247e-08,1.306671821691107e-09
正三角形,21,10003.0,0.2,6.0,21.000000000252275,1.0796321684274064e-08,5.14110556394003e-10
正三角形,21,10003.0,0.2,7.0,20.999999999958142,5.286869185208701e-09,2.5175567548612865e-10
正三角形,21,10003.0,0.2,8.0,20.999999999783576,2.9625534287120207e-09,1.4107397279581051e-10
正三角形,21,10003.0,0.2,9.0,20.999999999949623,1.788123569511223e-09,8.514874140529632e-11
正三角形,21,10003.0,0.2,10.0,21.000000000161727,1.11104437117171e-09,5.2906874817700476e-11
正三角形,21,10003.0,0.2,11.0,21.000000000101704,6.841539959158872e-10,3.257876171028034e-11
正三角形,21,10003.0,0.2,12.0,20.99999999990078,4.0203767065817557e-10,1.9144650983722647e-11
正三角形,21,10003.0,0.2,13.0,20.999999999874674,2.1524543754097356e-10,1.024978274004636e-11
正三角形,21,10003.0,0.2,14.0,21.00000000003672,9.762865627128686e-11,4.648983631966041e-12
正三角形,21,10003.0,0.2,15.0,21.00000000012877,3.22276530657266e-11,1.534650145986981e-12
正三角形,21,10003.0,0.2,16.0,21.000000000019455,4.657531590999774e-12,2.2178721861903686e-13
正三角形,21,10003.0,0.2,17.0,20.999999999879137,1.287684378373287e-14,6.131830373206129e-16
正三角形,21,10003.0,0.2,18.0,20.99999999994417,1.6940714020457466e-18,8.067006676408317e-20
正三角形,21,10003.0,0.2,19.0,21.00000000009261,1.2366114980334062e-21,5.888626181111459e-23
正三角形,21,10003.0,0.2,20.0,21.000000000081435,9.278876978150668e-23,4.418512846738414e-24
正三角形,21,10003.0,0.2,21.0,20.999999999943146,1.0125090432959377e-22,4.8214716347425606e-24
正三角形,21,10003.0,0.2,22.0,20.999999999906176,9.208107621554052e-23,4.384813153120977e-24
正三角形,21,10003.0,0.2,23.0,21.00000000001899,8.462081557796013e-23,4.02956264656953e-24
正三角形,21,10003.0,0.2,24.0,21.000000000093145,7.809627955144145e-23,3.7188704548305455e-24
正三角形,21,10003.0,0.2,25.0,21.000000000016207,7.23370368376155e-23,3.444620801791214e-24
正三角形,21,10003.0,0.2,26.0,20.99999999991877,6.723162266834818e-23,3.2015058413499133e-24
正三角形,21,10003.0,0.2,27.0,20.999999999955605,6.26851306805853e-23,2.985006222885014e-24
正三角形,21,10003.0,0.2,28.0,21.000000000060343,5.86192648186616e-23,2.7913935627934094e-24
正三角形,21,10003.0,0.2,29.0,21.000000000063107,5.496884979106143e-23,2.61756427576483e-24
正三角形,21,10003.0,0.2,30.0,20.9999999999662,5.1679660341222486e-23,2.4609362067248805e-24
正三角形,21,10003.0,0.2,31.0,20.99999999992858,4.870586624446453e-23,2.3193269640221203e-24
正三角形,21,10003.0,0.2,32.0,21.00000000000552,4.600880296894088e-23,2.190895379473375e-24
正三角形,21,10003.0,0.2,33.0,21.00000000006961,4.3555514815366645e-23,2.0740721340650784e-24
正三角形,21,10003.0,0.2,34.0,21.00000000002058,4.13178477299645e-23,1.967516558569738e-24
正三角形,21,10003.0,0.2,35.0,20.99999999994116,3.927162025242094e-23,1.8700771548771874e-24
正三角形,21,10003.0,0.2,36.0,20.999999999958753,3.739593584012961e-23,1.7807588495299814e-24
正三角形,21,10003.0,0.2,37.0,21.000000000041048,3.567282411411478e-23,1.698705910195942e-24
正三角形,21,10003.0,0.2,38.0,21.000000000054317,3.408616414428497e-23,1.6231506735373794e-24
正三角形,21,10003.0,0.2,39.0,20.999999999980716,3.262260895986479e-23,1.553457569517371e-24
正三角形,21,10003.0,0.2,40.0,20.999999999941018,3.126995652690945e-23,1.48904554890045e-24
正三角形,21,10003.0,0.2,41.0,20.99999999999637,3.001762000938002e-23,1.4294104766371439e-24
正三角形,21,10003.0,0.2,42.0,21.000000000055365,2.885630635494543e-23,1.374109826425973e-24
正三角形,21,10003.0,0.2,43.0,21.000000000024208,2.7777694149356764e-23,1.3227473404455602e-24
正三角形,21,10003.0,0.2,44.0,20.99999999995554,2.6774438753638705e-23,1.2749732739827955e-24
正三角形,21,10003.0,0.2,45.0,20.999999999960107,2.5840032803376837e-23,1.230477752541754e-24
正三角形,21,10003.0,0.2,46.0,21.000000000028304,2.4968676028774714e-23,1.1889845727987959e-24
正三角形,21,10003.0,0.2,47.0,21.000000000048885,2.4155076321022075e-23,1.1502417295724798e-24
正三角形,21,10003.0,0.2,48.0,20.99999999999094,2.3394642787767223e-23,1.1140306089412963e-24
正三角形,21,10003.0,0.2,49.0,20.999999999949285,2.2683175916449655e-23,1.0801512341166503e-24
正三角形,21,10003.0,0.2,50.0,20.999999999989722,2.201687693892154e-23,1.0484227113772162e-24
正三角形,21,10003.0,0.2,51.0,21.00000000004537,2.1392376742491277e-23,1.0186846067852989e-24
正三角形,21,10003.0,0.2,52.0,21.000000000027093,2.080652264195364e-23,9.907867924739827e-25
正三角形,21,10003.0,0.2,53.0,20.99999999996581,2.0256596780110912e-23,9.645998466719482e-25
正三角形,21,10003.0,0.2,54.0,20.999999999960956,1.9740066839600748e-23,9.40003182838131e-25
正三角形,21,10003.0,0.2,55.0,21.00000000001873,1.9254644177790405e-23,9.168878179900193e-25
正三角形,21,10003.0,0.2,56.0,21.000000000045123,1.8798175694979122e-23,8.951512235704344e-25
正三角形,21,10003.0,0.2,57.0,20.99999999999871,1.836882663012e-23,8.747060300057143e-25
正三角形,21,10003.0,0.2,58.0,20.999999999955484,1.796483161870712e-23,8.554681723193866e-25
正三角形,21,10003.0,0.2,59.0,20.99999999998441,1.7584626281624148e-23,8.373631562678166e-25
正三角形,21,10003.0,0.2,60.0,21.000000000037808,1.7226659071611966e-23,8.203170986481888e-25
正三角形,21,10003.0,0.2,61.0,21.000000000029438,1.6889847682134835e-23,8.0427846105403975e-25
正三角形,21,10003.0,0.2,62.0,20.999999999973937,1.657274830797092e-23,7.891784908557581e-25
正三角形,21,10003.0,0.2,63.0,20.999999999961247,1.6274313750902597e-23,7.749673214715523e-25
正三角形,21,10003.0,0.2,64.0,21.00000000001103,1.599354022276911e-23,7.615971534651957e-25
正三角形,21,10003.0,0.2,65.0,21.000000000042228,1.572942539478632e-23,7.490202568945867e-25
正三角形,21,10003.0,0.2,66.0,21.00000000000517,1.5481188539697975e-23,7.371994542713322e-25
正三角形,21,10003.0,0.2,67.0,20.9999999999604,1.5247984190304868e-23,7.260944852526128e-25
正三角形,21,10003.0,0.2,68.0,20.999999999980062,1.502909185787387e-23,7.156710408511367e-25
正三角形,21,10003.0,0.2,69.0,21.00000000003154,1.482386344433535e-23,7.058982592540643e-25
正三角形,21,10003.0,0.2,70.0,21.00000000003161,1.4631639896369438e-23,6.967447569699732e-25
正三角形,21,10003.0,0.2,71.0,20.9999999999808,1.445188329108994e-23,6.8818491862333055e-25
正三角形,21,10003.0,0.2,72.0,20.999999999961474,1.4284070626338692e-23,6.801938393494615e-25
正三角形,21,10003.0,0.2,73.0,21.000000000004327,1.4127714876833668e-23,6.727483274682699e-25
正三角形,21,10003.0,0.2,74.0,21.000000000039773,1.3982385901683424e-23,6.658279000801631e-25
正三角形,21,10003.0,0.2,75.0,21.000000000010644,1.384768357847025e-23,6.594135037366786e-25
正三角形,21,10003.0,0.2,76.0,20.999999999964643,1.3723230038127023e-23,6.534871446727154e-25
正三角形,21,10003.0,0.2,77.0,20.999999999976147,1.3608708642500742e-23,6.480337448809877e-25
正三角形,21,10003.0,0.2,78.0,21.000000000025963,1.350380599634336e-23,6.430383807782552e-25
正三角形,21,10003.0,0.2,79.0,21.000000000033662,1.3408225603758995e-23,6.384869335123331e-25
正三角形,21,10003.0,0.2,80.0,20.999999999987004,1.3321767453694438e-23,6.343698787473542e-25
正三角形,21,10003.0,0.2,81.0,20.99999999996156,1.324417738968343e-23,6.306751137944491e-25
正三角形,21,10003.0,0.2,82.0,20.999999999998412,1.317526303115853e-23,6.273934776742157e-25
正三角形,21,10003.0,0.2,83.0,21.00000000003763,1.3114824116842251e-23,6.245154341353453e-25
正三角形,21,10003.0,0.2,84.0,21.000000000015703,1.3062795747081147e-23,6.220378927181499e-25
正三角形,21,10003.0,0.2,85.0,20.999999999968548,1.3018965014513915e-23,6.199507149768531e-25
正三角形,21,10003.0,0.2,86.0,20.999999999972314,1.2983245794935094e-23,6.18249799758814e-25
正三角形,21,10003.0,0.2,87.0,21.000000000020776,1.2955554791203501e-23,6.169311805335e-25
正三角形,21,10003.0,0.2,88.0,21.000000000035616,1.293582681769272e-23,6.159917532234628e-25
正三角形,21,10003.0,0.2,89.0,20.999999999992795,1.2924009938335862e-23,6.154290446826601e-25
