名前,入力ノード数,収束ステップ数,x/j,ξ,流出の相対確率（エッジの2乗）の和,ターゲット位置への流出の相対確率（エッジの2乗）,規格化したターゲット位置への流出の相対確率（エッジの2乗）
正三角形,5,1003.0,0.45,35.0,0.5919649144838348,0.00017065174337054282,3.413034867410856e-05
正三角形,5,1003.0,0.45,36.0,0.526928365876236,0.00012746535746705623,2.5493071493411246e-05
正三角形,5,1003.0,0.45,37.0,0.4581008449423383,9.068002207672358e-05,1.8136004415344715e-05
正三角形,5,1003.0,0.45,38.0,0.3905337596294944,6.147192834947961e-05,1.2294385669895923e-05
正三角形,5,1003.0,0.45,39.0,0.32921609193139656,3.9947326259476245e-05,7.989465251895248e-06
正三角形,5,1003.0,0.45,40.0,0.27733746318064145,2.5131060864290232e-05,5.026212172858046e-06
正三角形,5,1003.0,0.45,41.0,0.23577365935473024,1.5474675354102907e-05,3.0949350708205815e-06
正三角形,5,1003.0,0.45,42.0,0.20369625059420937,9.420085465310101e-06,1.8840170930620203e-06
正三角形,5,1003.0,0.45,43.0,0.17949352541563973,5.714038787939118e-06,1.1428077575878237e-06
正三角形,5,1003.0,0.45,44.0,0.16144311570697237,3.4734294994515194e-06,6.946858998903039e-07
正三角形,5,1003.0,0.45,45.0,0.14803648380907786,2.124033050636185e-06,4.24806610127237e-07
正三角形,5,1003.0,0.45,46.0,0.1380685126341164,1.3098076347377726e-06,2.619615269475545e-07
正三角形,5,1003.0,0.45,47.0,0.13061688022972054,8.157167275554583e-07,1.6314334551109166e-07
正三角形,5,1003.0,0.45,48.0,0.12498700763387581,5.134943250436468e-07,1.0269886500872935e-07
正三角形,5,1003.0,0.45,49.0,0.12065658897469905,3.2690476009894674e-07,6.538095201978934e-08
正三角形,5,1003.0,0.45,50.0,0.11723070420104656,2.1054340560178792e-07,4.210868112035758e-08
正三角形,5,1003.0,0.45,51.0,0.11440861568457708,1.3721757161257257e-07,2.7443514322514513e-08
正三角形,5,1003.0,0.45,52.0,0.11196013373636758,9.051710936684014e-08,1.8103421873368027e-08
正三角形,5,1003.0,0.45,53.0,0.10970901670367066,6.045182381662567e-08,1.2090364763325133e-08
正三角形,5,1003.0,0.45,54.0,0.10752135774553608,4.0883144807826044e-08,8.176628961565209e-09
正三角形,5,1003.0,0.45,55.0,0.1052975080051549,2.800340532369042e-08,5.600681064738084e-09
正三角形,5,1003.0,0.45,56.0,0.10296652784444014,1.9428532200275863e-08,3.885706440055172e-09
正三角形,5,1003.0,0.45,57.0,0.10048241047259197,1.3652017809839308e-08,2.7304035619678616e-09
正三角形,5,1003.0,0.45,58.0,0.0978214408582899,9.713299032461322e-09,1.9426598064922643e-09
正三角形,5,1003.0,0.45,59.0,0.09498011248992977,6.994474419236456e-09,1.3988948838472912e-09
正三角形,5,1003.0,0.45,60.0,0.09197308982254856,5.094539715598725e-09,1.0189079431197448e-09
正三角形,5,1003.0,0.45,61.0,0.08883081572438245,3.750882203250495e-09,7.501764406500991e-10
正三角形,5,1003.0,0.45,62.0,0.0855965320971413,2.789857692130467e-09,5.579715384260934e-10
正三角形,5,1003.0,0.45,63.0,0.082322689596808,2.095433364096314e-09,4.190866728192628e-10
正三角形,5,1003.0,0.45,64.0,0.07906692766239355,1.5891564250173053e-09,3.1783128500346104e-10
正三角形,5,1003.0,0.45,65.0,0.07588795946372245,1.2172841883954022e-09,2.4345683767908045e-10
正三角形,5,1003.0,0.45,66.0,0.07284175959696791,9.424756625088807e-10,1.8849513250177614e-10
正三角形,5,1003.0,0.45,67.0,0.0699784137111264,7.384042307949904e-10,1.4768084615899808e-10
正三角形,5,1003.0,0.45,68.0,0.06733986809647408,5.862464557951105e-10,1.1724929115902208e-10
正三角形,5,1003.0,0.45,69.0,0.06495865529419316,4.723766493281464e-10,9.447532986562928e-11
正三角形,5,1003.0,0.45,70.0,0.06285751625186886,3.8683589320355897e-10,7.73671786407118e-11
正三角形,5,1003.0,0.45,71.0,0.061049727085438966,3.2229851070638453e-10,6.44597021412769e-11
正三角形,5,1003.0,0.45,72.0,0.05953988627493417,2.7335919275812093e-10,5.467183855162419e-11
正三角形,5,1003.0,0.45,73.0,0.05832492396324928,2.3602892112898956e-10,4.7205784225797916e-11
正三角形,5,1003.0,0.45,74.0,0.0573951437344112,2.073695037252401e-10,4.1473900745048017e-11
正三角形,5,1003.0,0.45,75.0,0.05673517842294178,1.852228546183166e-10,3.704457092366332e-11
正三角形,5,1003.0,0.45,76.0,0.05632481570058619,1.6800745027962276e-10,3.360149005592455e-11
正三角形,5,1003.0,0.45,77.0,0.05613971121688138,1.5456428635810664e-10,3.0912857271621325e-11
正三角形,5,1003.0,0.45,78.0,0.056152047143295664,1.4404055817963949e-10,2.8808111635927896e-11
正三角形,5,1003.0,0.45,79.0,0.05633120780944544,1.3580276409511262e-10,2.7160552819022523e-11
正三角形,5,1003.0,0.45,80.0,0.05664453284520045,1.2937298100169962e-10,2.5874596200339923e-11
正三角形,5,1003.0,0.45,81.0,0.05705817800876878,1.2438330701058178e-10,2.4876661402116355e-11
正三角形,5,1003.0,0.45,82.0,0.05753807475178517,1.2054429006304348e-10,2.4108858012608696e-11
正三角形,5,1003.0,0.45,83.0,0.058050943252323677,1.1762379488086981e-10,2.352475897617396e-11
正三角形,5,1003.0,0.45,84.0,0.05856529035292103,1.1543333399276129e-10,2.3086666798552256e-11
正三角形,5,1003.0,0.45,85.0,0.059052319339172724,1.1381945852560052e-10,2.2763891705120104e-11
正三角形,5,1003.0,0.45,86.0,0.05948669254225063,1.126583750095719e-10,2.253167500191438e-11
正三角形,5,1003.0,0.45,87.0,0.059847114644851394,1.1185249715293778e-10,2.2370499430587556e-11
正三角形,5,1003.0,0.45,88.0,0.06011673552142335,1.1132811656792021e-10,2.2265623313584042e-11
正三角形,5,1003.0,0.45,89.0,0.06028339763906661,1.1103375044651444e-10,2.220675008930289e-11
正三角形,5,1003.0,0.45,90.0,0.06033976818681909,1.1093898147659442e-10,2.2187796295318885e-11
正三角形,5,1003.0,0.5,0.0,2.5000000000000036,0.25000000000000067,0.050000000000000135
正三角形,5,1003.0,0.5,1.0,2.3392823517092713,0.21877144775314056,0.043754289550628114
正三角形,5,1003.0,0.5,2.0,2.027143427979725,0.15871842180971002,0.031743684361942005
正三角形,5,1003.0,0.5,3.0,1.758507269696464,0.10824077110709472,0.021648154221418945
正三角形,5,1003.0,0.5,4.0,1.5698141698750314,0.07424824506590039,0.014849649013180078
正三角形,5,1003.0,0.5,5.0,1.440338952099051,0.05235980860570204,0.010471961721140408
正三角形,5,1003.0,0.5,6.0,1.3485291158090014,0.03808868417655172,0.007617736835310344
正三角形,5,1003.0,0.5,7.0,1.2805355179190887,0.028519000916281716,0.0057038001832563434
正三角形,5,1003.0,0.5,8.0,1.2282540451680493,0.021907269265859286,0.004381453853171857
正三角形,5,1003.0,0.5,9.0,1.1869717381865348,0.017211763468174424,0.003442352693634885
正三角形,5,1003.0,0.5,10.0,1.153875527625301,0.013795239290129407,0.0027590478580258814
正三角形,5,1003.0,0.5,11.0,1.1272094067139644,0.011256115402772854,0.002251223080554571
正三角形,5,1003.0,0.5,12.0,1.105808563908421,0.009333705956403662,0.0018667411912807325
正三角形,5,1003.0,0.5,13.0,1.088840626033184,0.00785408317911875,0.00157081663582375
正三角形,5,1003.0,0.5,14.0,1.0756597480413594,0.006698306674406603,0.0013396613348813206
正三角形,5,1003.0,0.5,15.0,1.0657226073344037,0.005783229258549393,0.0011566458517098786
正三角形,5,1003.0,0.5,16.0,1.0585388940828082,0.005049569522046715,0.001009913904409343
正三角形,5,1003.0,0.5,17.0,1.0536416296171922,0.004454304304983593,0.0008908608609967186
正三角形,5,1003.0,0.5,18.0,1.050569601955493,0.003965701214838699,0.0007931402429677398
正三角形,5,1003.0,0.5,19.0,1.048858003616108,0.003560006851543943,0.0007120013703087886
正三角形,5,1003.0,0.5,20.0,1.0480353395604738,0.0032191982530088608,0.0006438396506017721
正三角形,5,1003.0,0.5,21.0,1.0476255323994252,0.0029294315686221413,0.0005858863137244283
正三角形,5,1003.0,0.5,22.0,1.0471542635699789,0.002679956124086776,0.0005359912248173551
正三角形,5,1003.0,0.5,23.0,1.0461582213687888,0.0024623434212578356,0.0004924686842515671
正三角形,5,1003.0,0.5,24.0,1.0441953686000456,0.0022699313070833546,0.00045398626141667094
正三角形,5,1003.0,0.5,25.0,1.040853957127635,0.0020974162470386807,0.0004194832494077361
正三角形,5,1003.0,0.5,26.0,1.0357581959019315,0.0019405487659739588,0.0003881097531947918
正三角形,5,1003.0,0.5,27.0,1.0285694844165925,0.0017959028447496056,0.0003591805689499211
正三角形,5,1003.0,0.5,28.0,1.0189838345207844,0.0016607013329887287,0.00033214026659774575
正三角形,5,1003.0,0.5,29.0,1.0067277663327963,0.001532686619494638,0.0003065373238989276
正三角形,5,1003.0,0.5,30.0,0.9915551104649498,0.0014100283823414365,0.0002820056764682873
正三角形,5,1003.0,0.5,31.0,0.9732439374801541,0.0012912579749221123,0.00025825159498442244
正三角形,5,1003.0,0.5,32.0,0.9515851222914493,0.0011752136271438551,0.000235042725428771
正三角形,5,1003.0,0.5,33.0,0.926343405715149,0.0010609778126852527,0.00021219556253705053
正三角形,5,1003.0,0.5,34.0,0.8971653181920423,0.0009477983207369851,0.00018955966414739702
正三角形,5,1003.0,0.5,35.0,0.8634212969086199,0.0008350203558810151,0.000167004071176203
正三角形,5,1003.0,0.5,36.0,0.8240253968638505,0.0007221225517813251,0.00014442451035626502
正三角形,5,1003.0,0.5,37.0,0.7773944764027615,0.0006090148099062007,0.00012180296198124013
正三角形,5,1003.0,0.5,38.0,0.7218498755742926,0.0004967111395820638,9.934222791641276e-05
正三角形,5,1003.0,0.5,39.0,0.6567172373082724,0.00038815376126187637,7.763075225237527e-05
正三角形,5,1003.0,0.5,40.0,0.5837957704072959,0.00028836682404006814,5.7673364808013626e-05
正三角形,5,1003.0,0.5,41.0,0.507935499446303,0.00020303581688113268,4.0607163376226535e-05
正三角形,5,1003.0,0.5,42.0,0.4355903233878366,0.00013596240766231831,2.7192481532463663e-05
正三角形,5,1003.0,0.5,43.0,0.37215107337067127,8.74103256964293e-05,1.748206513928586e-05
正三角形,5,1003.0,0.5,44.0,0.3202148826496939,5.461659653332429e-05,1.0923319306664858e-05
正三角形,5,1003.0,0.5,45.0,0.27971529719262034,3.356560675932523e-05,6.713121351865046e-06
正三角形,5,1003.0,0.5,46.0,0.249060397448795,2.048910707508141e-05,4.097821415016282e-06
正三角形,5,1003.0,0.5,47.0,0.22619892101984151,1.2511639779329259e-05,2.502327955865852e-06
正三角形,5,1003.0,0.5,48.0,0.20921662581016015,7.680098518228966e-06,1.5360197036457932e-06
正三角形,5,1003.0,0.5,49.0,0.19654747135065187,4.7536755116093865e-06,9.507351023218773e-07
正三角形,5,1003.0,0.5,50.0,0.1869852858293623,2.9726641951621286e-06,5.945328390324257e-07
正三角形,5,1003.0,0.5,51.0,0.17962402345424672,1.8803727884862602e-06,3.76074557697252e-07
正三角形,5,1003.0,0.5,52.0,0.17378756559522762,1.2041174423129242e-06,2.4082348846258487e-07
正三角形,5,1003.0,0.5,53.0,0.1689704241465679,7.810250369571374e-07,1.5620500739142746e-07
正三角形,5,1003.0,0.5,54.0,0.16479325652123167,5.133581807479967e-07,1.0267163614959934e-07
正三角形,5,1003.0,0.5,55.0,0.16097120954310096,3.4204504469152314e-07,6.840900893830463e-08
正三角形,5,1003.0,0.5,56.0,0.1572919964055724,2.3107717577892596e-07,4.621543515578519e-08
正三角形,5,1003.0,0.5,57.0,0.15360101228028245,1.5830179182947522e-07,3.166035836589504e-08
正三角形,5,1003.0,0.5,58.0,0.1497914082040298,1.0996032088512243e-07,2.1992064177024486e-08
正三角形,5,1003.0,0.5,59.0,0.14579748423374994,7.742548053105453e-08,1.5485096106210907e-08
正三角形,5,1003.0,0.5,60.0,0.1415900221955838,5.5235400179362456e-08,1.104708003587249e-08
正三角形,5,1003.0,0.5,61.0,0.1371723664281353,3.989853303421549e-08,7.979706606843098e-09
正三角形,5,1003.0,0.5,62.0,0.13257629050242786,2.916049409321944e-08,5.832098818643888e-09
正三角形,5,1003.0,0.5,63.0,0.12785701965454221,2.155024523669974e-08,4.310049047339948e-09
正三角形,5,1003.0,0.5,64.0,0.1230872011373361,1.6096812588694008e-08,3.2193625177388017e-09
正三角形,5,1003.0,0.5,65.0,0.11835005166107844,1.2151100953910686e-08,2.430220190782137e-09
正三角形,5,1003.0,0.5,66.0,0.11373225470323926,9.273070094608454e-09,1.8546140189216909e-09
正三角形,5,1003.0,0.5,67.0,0.10931733971721307,7.159886901585938e-09,1.4319773803171875e-09
正三角形,5,1003.0,0.5,68.0,0.10518021794249338,5.5999228034527155e-09,1.1199845606905431e-09
正三角形,5,1003.0,0.5,69.0,0.10138331598523029,4.443113156549244e-09,8.886226313098488e-10
正三角形,5,1003.0,0.5,70.0,0.09797443096968053,3.581690364622703e-09,7.163380729245406e-10
正三角形,5,1003.0,0.5,71.0,0.09498613309607275,2.9374971825808284e-09,5.874994365161657e-10
正三角形,5,1003.0,0.5,72.0,0.09243633872271739,2.4534809352277553e-09,4.906961870455511e-10
正三角形,5,1003.0,0.5,73.0,0.09032959973518126,2.0878597954995496e-09,4.175719590999099e-10
正三角形,5,1003.0,0.5,74.0,0.088658691196958,1.8100192542132053e-09,3.6200385084264106e-10
正三角形,5,1003.0,0.5,75.0,0.08740619214170228,1.597554216299361e-09,3.195108432598722e-10
正三角形,5,1003.0,0.5,76.0,0.08654589965908499,1.4340938697356025e-09,2.868187739471205e-10
正三角形,5,1003.0,0.5,77.0,0.08604405481118742,1.307681682888664e-09,2.615363365777328e-10
正三角形,5,1003.0,0.5,78.0,0.08586046144826533,1.2095640019139292e-09,2.4191280038278585e-10
正三角形,5,1003.0,0.5,79.0,0.08594962878230315,1.1332887370862529e-09,2.2665774741725057e-10
正三角形,5,1003.0,0.5,80.0,0.0862620614612689,1.0740438312152646e-09,2.1480876624305294e-10
正三角形,5,1003.0,0.5,81.0,0.0867457658352701,1.0281818745432458e-09,2.0563637490864915e-10
正三角形,5,1003.0,0.5,82.0,0.08734795894309583,9.928875307600779e-10,1.9857750615201558e-10
正三角形,5,1003.0,0.5,83.0,0.08801688538267713,9.659515991110024e-10,1.9319031982220048e-10
正三角形,5,1003.0,0.5,84.0,0.08870359338304,9.45621505754733e-10,1.891243011509466e-10
正三角形,5,1003.0,0.5,85.0,0.08936351159778931,9.30503783646915e-10,1.86100756729383e-10
正三角形,5,1003.0,0.5,86.0,0.08995770319929368,9.194999144811481e-10,1.8389998289622963e-10
正三角形,5,1003.0,0.5,87.0,0.09045373965769042,9.117625215141415e-10,1.823525043028283e-10
正三角形,5,1003.0,0.5,88.0,0.09082621069199409,9.066638595228937e-10,1.8133277190457873e-10
正三角形,5,1003.0,0.5,89.0,0.09105694728870087,9.037724385540778e-10,1.8075448771081557e-10
正三角形,5,1003.0,0.5,90.0,0.09113506670703911,9.028362448851434e-10,1.8056724897702866e-10
正三角形,5,1003.0,0.55,0.0,2.5000000000000027,0.25000000000000044,0.050000000000000086
正三角形,5,1003.0,0.55,1.0,2.3830568368731955,0.22718328970463253,0.04543665794092651
正三角形,5,1003.0,0.55,2.0,2.1309057961980544,0.17828784203743112,0.035657568407486226
正三角形,5,1003.0,0.55,3.0,1.8841774994715388,0.1310873083068746,0.026217461661374918
正三角形,5,1003.0,0.55,4.0,1.6937978468204076,0.09547536036204349,0.019095072072408698
正三角形,5,1003.0,0.55,5.0,1.5564560877284013,0.07060071397085532,0.014120142794171064
正三角形,5,1003.0,0.55,6.0,1.4575132143091207,0.05341665580490938,0.010683331160981876
正三角形,5,1003.0,0.55,7.0,1.3846817760708632,0.04138548573342793,0.008277097146685586
正三角形,5,1003.0,0.55,8.0,1.3296450453634991,0.03278298621070558,0.006556597242141115
正三角形,5,1003.0,0.55,9.0,1.2870836451898628,0.026494426786766778,0.005298885357353356
正三角形,5,1003.0,0.55,10.0,1.2536222549231288,0.021800729541360572,0.004360145908272115
正三角形,5,1003.0,0.55,11.0,1.227093733158283,0.01823109807374704,0.003646219614749408
正三角形,5,1003.0,0.55,12.0,1.206073725913761,0.015470823076999915,0.003094164615399983
正三角形,5,1003.0,0.55,13.0,1.189593077371197,0.013304826188311657,0.002660965237662331
正三角形,5,1003.0,0.55,14.0,1.1769594538601285,0.011582908379544551,0.0023165816759089103
正三角形,5,1003.0,0.55,15.0,1.1676449694482596,0.010198020058547554,0.002039604011709511
正三角形,5,1003.0,0.55,16.0,1.161213816356385,0.009072403270246237,0.0018144806540492473
正三角形,5,1003.0,0.55,17.0,1.1572745092496723,0.008148569140239457,0.0016297138280478914
正三角形,5,1003.0,0.55,18.0,1.1554477881465082,0.00738330340459647,0.001476660680919294
正三角形,5,1003.0,0.55,19.0,1.155345195214108,0.006743608151025159,0.0013487216302050318
正三角形,5,1003.0,0.55,20.0,1.1565558502726092,0.006203908335702265,0.001240781667140453
正三角形,5,1003.0,0.55,21.0,1.1586405292018038,0.005744102451875643,0.0011488204903751286
正三角形,5,1003.0,0.55,22.0,1.1611330294447075,0.005348188583028934,0.0010696377166057869
正三角形,5,1003.0,0.55,23.0,1.1635490382629663,0.00500329003408876,0.001000658006817752
正三角形,5,1003.0,0.55,24.0,1.16540227777205,0.004698961848861023,0.0009397923697722046
正三角形,5,1003.0,0.55,25.0,1.16622660262383,0.004426694495712113,0.0008853388991424226
正三角形,5,1003.0,0.55,26.0,1.16560115533956,0.00417955253142187,0.000835910506284374
正三角形,5,1003.0,0.55,27.0,1.1631740845990137,0.003951900193398604,0.0007903800386797208
正三角形,5,1003.0,0.55,28.0,1.1586793909304323,0.0037391771171131844,0.0007478354234226369
正三角形,5,1003.0,0.55,29.0,1.1519419236451378,0.0035376988036327707,0.0007075397607265541
正三角形,5,1003.0,0.55,30.0,1.142867856247491,0.0033444693327654355,0.0006688938665530871
正三角形,5,1003.0,0.55,31.0,1.1314218728162277,0.0031570071520155077,0.0006314014304031016
正三角形,5,1003.0,0.55,32.0,1.1175966371925834,0.0029731953977735087,0.0005946390795547017
正三角形,5,1003.0,0.55,33.0,1.1013828393868335,0.002791171579665643,0.0005582343159331286
正三角形,5,1003.0,0.55,34.0,1.0827466618937691,0.0026092634174698795,0.0005218526834939759
正三角形,5,1003.0,0.55,35.0,1.0616136404913135,0.002425957333874997,0.0004851914667749994
正三角形,5,1003.0,0.55,36.0,1.0378432843572105,0.002239860566412501,0.0004479721132825002
正三角形,5,1003.0,0.55,37.0,1.0111618307747943,0.0020496070641266165,0.0004099214128253233
正三角形,5,1003.0,0.55,38.0,0.9810141157281624,0.0018536964404468,0.00037073928808936
正三角形,5,1003.0,0.55,39.0,0.9463256340950614,0.0016503856218088762,0.00033007712436177524
正三角形,5,1003.0,0.55,40.0,0.9052713192078722,0.001437983490420604,0.00028759669808412077
正三角形,5,1003.0,0.55,41.0,0.8553509704471977,0.0012160958604271414,0.00024321917208542827
正三角形,5,1003.0,0.55,42.0,0.7942538227231423,0.0009880667791103697,0.00019761335582207392
正三角形,5,1003.0,0.55,43.0,0.7217029773396048,0.0007634187082686092,0.00015268374165372184
正三角形,5,1003.0,0.55,44.0,0.6412587496415882,0.0005572023952915136,0.00011144047905830273
正三角形,5,1003.0,0.55,45.0,0.5600007208835893,0.00038433519314867704,7.68670386297354e-05
正三角形,5,1003.0,0.55,46.0,0.4855264279555963,0.0002525551795321898,5.051103590643796e-05
正三角形,5,1003.0,0.55,47.0,0.42274580524285293,0.00016016326618237617,3.2032653236475235e-05
正三角形,5,1003.0,0.55,48.0,0.37295651876581387,9.938037086576301e-05,1.9876074173152603e-05
正三角形,5,1003.0,0.55,49.0,0.33493323643924056,6.10474285173217e-05,1.220948570346434e-05
正三角形,5,1003.0,0.55,50.0,0.30642154890343404,3.7450586334418994e-05,7.490117266883799e-06
正三角形,5,1003.0,0.55,51.0,0.28511480322828153,2.3081658995814387e-05,4.616331799162878e-06
正三角形,5,1003.0,0.55,52.0,0.2690613720055008,1.4347559499893025e-05,2.869511899978605e-06
正三角形,5,1003.0,0.55,53.0,0.2567420206656417,9.017104972940634e-06,1.8034209945881268e-06
正三角形,5,1003.0,0.55,54.0,0.24701606988864241,5.738891005752061e-06,1.1477782011504122e-06
正三角形,5,1003.0,0.55,55.0,0.23903804188245176,3.702737291466459e-06,7.405474582932918e-07
正三角形,5,1003.0,0.55,56.0,0.23218313132086382,2.42364126418771e-06,4.847282528375419e-07
正三角形,5,1003.0,0.55,57.0,0.2259906694042053,1.6101749342884132e-06,3.2203498685768265e-07
正三角形,5,1003.0,0.55,58.0,0.22012428926730443,1.086041125944478e-06,2.172082251888956e-07
正三角形,5,1003.0,0.55,59.0,0.21434491957798069,7.436892088395469e-07,1.4873784176790937e-07
正三角形,5,1003.0,0.55,60.0,0.2084927658325904,5.16892726210157e-07,1.033785452420314e-07
正三角形,5,1003.0,0.55,61.0,0.20247503190047392,3.644673448929264e-07,7.289346897858528e-08
正三角形,5,1003.0,0.55,62.0,0.19625671448280213,2.605373886209804e-07,5.2107477724196085e-08
正三角形,5,1003.0,0.55,63.0,0.18985236168935288,1.8866983916779506e-07,3.7733967833559014e-08
正三角形,5,1003.0,0.55,64.0,0.18331733583670667,1.3830850281939685e-07,2.766170056387937e-08
正三角形,5,1003.0,0.55,65.0,0.17673789415012942,1.0258768052103218e-07,2.0517536104206437e-08
正三角形,5,1003.0,0.55,66.0,0.17022020338546762,7.698068331916992e-08,1.5396136663833986e-08
正三角形,5,1003.0,0.55,67.0,0.16387905461664729,5.845817275427255e-08,1.169163455085451e-08
正三角形,5,1003.0,0.55,68.0,0.15782737421022194,4.4960442116536794e-08,8.99208842330736e-09
正三角形,5,1003.0,0.55,69.0,0.1521675714619952,3.506432946055102e-08,7.012865892110204e-09
正三角形,5,1003.0,0.55,70.0,0.1469853940236428,2.77713642838013e-08,5.55427285676026e-09
正三角形,5,1003.0,0.55,71.0,0.1423464478155438,2.2371645333606146e-08,4.474329066721229e-09
正三角形,5,1003.0,0.55,72.0,0.13829506401243366,1.8355131159627912e-08,3.6710262319255824e-09
正三角形,5,1003.0,0.55,73.0,0.13485489195800188,1.535272700332833e-08,3.0705454006656662e-09
正三角形,5,1003.0,0.55,74.0,0.13203050779187303,1.309624974830449e-08,2.6192499496608977e-09
正三角形,5,1003.0,0.55,75.0,0.129809424579711,1.139053524925935e-08,2.27810704985187e-09
正三角形,5,1003.0,0.55,76.0,0.12816410045090793,1.009354205168398e-08,2.018708410336796e-09
正三角形,5,1003.0,0.55,77.0,0.12705378719522809,9.101889733039489e-09,1.8203779466078978e-09
正三角形,5,1003.0,0.55,78.0,0.12642627405448867,8.3402268509686e-09,1.66804537019372e-09
正三角形,5,1003.0,0.55,79.0,0.1262197109191891,7.753394361778505e-09,1.550678872355701e-09
正三角形,5,1003.0,0.55,80.0,0.12636471736445354,7.3006872720498e-09,1.46013745440996e-09
正三角形,5,1003.0,0.55,81.0,0.12678690342522897,6.9517146215283614e-09,1.3903429243056723e-09
正三角形,5,1003.0,0.55,82.0,0.12740977917454047,6.68347472382802e-09,1.336694944765604e-09
正三角形,5,1003.0,0.55,83.0,0.12815786982778243,6.478336578351742e-09,1.2956673156703485e-09
正三角形,5,1003.0,0.55,84.0,0.1289597419843117,6.322673319684099e-09,1.2645346639368198e-09
正三角形,5,1003.0,0.55,85.0,0.12975062609566912,6.2059429181295634e-09,1.2411885836259127e-09
正三角形,5,1003.0,0.55,86.0,0.13047439584704265,6.120060144664835e-09,1.2240120289329671e-09
正三角形,5,1003.0,0.55,87.0,0.1310848064087289,6.058951115228983e-09,1.2117902230457966e-09
正三角形,5,1003.0,0.55,88.0,0.13154604994592287,6.0182236634333146e-09,1.203644732686663e-09
正三角形,5,1003.0,0.55,89.0,0.13183280993604035,5.994919579444799e-09,1.19898391588896e-09
正三角形,5,1003.0,0.55,90.0,0.13193005584584483,5.9873366039741635e-09,1.1974673207948327e-09
正三角形,5,1003.0,0.6,0.0,2.4999999999999933,0.2499999999999984,0.04999999999999968
正三角形,5,1003.0,0.6,1.0,2.412836859724281,0.23292698490522382,0.04658539698104476
正三角形,5,1003.0,0.6,2.0,2.210348543275898,0.19342479064515172,0.03868495812903035
正三角形,5,1003.0,0.6,3.0,1.9910035112638047,0.15098927278275404,0.03019785455655081
正三角形,5,1003.0,0.6,4.0,1.8063203261819016,0.11570880953526663,0.023141761907053325
正三角形,5,1003.0,0.6,5.0,1.6649909072353484,0.08915070926166382,0.017830141852332764
正三角形,5,1003.0,0.6,6.0,1.559827648806226,0.06976480612009575,0.01395296122401915
正三角形,5,1003.0,0.6,7.0,1.4815318679730374,0.055625491533844953,0.01112509830676899
正三角形,5,1003.0,0.6,8.0,1.4225891717873562,0.04519316154364052,0.009038632308728103
正三角形,5,1003.0,0.6,9.0,1.377632327520573,0.03737271431969216,0.007474542863938433
正三角形,5,1003.0,0.6,10.0,1.342974496238357,0.03141166778745559,0.0062823335574911186
正三角形,5,1003.0,0.6,11.0,1.3161036425514516,0.026794932539781855,0.005358986507956371
正三角形,5,1003.0,0.6,12.0,1.2952988033461572,0.023166731012390168,0.0046333462024780335
正三角形,5,1003.0,0.6,13.0,1.2793650217638177,0.02027776944063735,0.00405555388812747
正三角形,5,1003.0,0.6,14.0,1.267454878864243,0.01795048586724803,0.003590097173449606
正三角形,5,1003.0,0.6,15.0,1.2589481038665573,0.016056264379997305,0.003211252875999461
正三角形,5,1003.0,0.6,16.0,1.2533690659994328,0.014500380555233795,0.002900076111046759
正三角形,5,1003.0,0.6,17.0,1.250328860703061,0.013211928345933256,0.002642385669186651
正三角形,5,1003.0,0.6,18.0,1.249483544236278,0.012136979889902998,0.0024273959779805994
正三角形,5,1003.0,0.6,19.0,1.2505033366982743,0.011233869293591383,0.0022467738587182767
正三角形,5,1003.0,0.6,20.0,1.2530498521463698,0.010469893307706264,0.002093978661541253
正三角形,5,1003.0,0.6,21.0,1.2567600124657363,0.009818974231937835,0.001963794846387567
正三角形,5,1003.0,0.6,22.0,1.2612364741661337,0.009259990008464605,0.001851998001692921
正三角形,5,1003.0,0.6,23.0,1.2660452116470375,0.008775578125667784,0.001755115625133557
正三角形,5,1003.0,0.6,24.0,1.2707213009152873,0.00835128464029122,0.001670256928058244
正三角形,5,1003.0,0.6,25.0,1.2747837919959555,0.007974969856699737,0.0015949939713399476
正三角形,5,1003.0,0.6,26.0,1.2777596873132084,0.007636405577239916,0.0015272811154479833
正三角形,5,1003.0,0.6,27.0,1.2792153976084257,0.0073270104756681135,0.0014654020951336227
正三角形,5,1003.0,0.6,28.0,1.2787918121558643,0.007039674381477524,0.001407934876295505
正三角形,5,1003.0,0.6,29.0,1.276236836074748,0.006768623639808956,0.0013537247279617913
正三角形,5,1003.0,0.6,30.0,1.2714277779693688,0.006509283059428137,0.0013018566118856273
正三角形,5,1003.0,0.6,31.0,1.264376255267382,0.00625809946678276,0.001251619893356552
正三角形,5,1003.0,0.6,32.0,1.255210914851503,0.006012309522388379,0.0012024619044776756
正三角形,5,1003.0,0.6,33.0,1.2441380900979955,0.005769658681288196,0.0011539317362576392
正三角形,5,1003.0,0.6,34.0,1.2313865060084725,0.005528103781579234,0.0011056207563158468
正三角形,5,1003.0,0.6,35.0,1.2171476127364478,0.00528555097334411,0.001057110194668822
正三角形,5,1003.0,0.6,36.0,1.201526048033168,0.005039684812259806,0.0010079369624519613
正三角形,5,1003.0,0.6,37.0,1.184512876242238,0.004787924962895922,0.0009575849925791844
正三角形,5,1003.0,0.6,38.0,1.1659852689244437,0.004527498671230893,0.0009054997342461787
正三角形,5,1003.0,0.6,39.0,1.1457185217551409,0.004255544895728202,0.0008511089791456404
