名前,入力ノード数,収束ステップ数,x/j,ξ,流出の相対確率（エッジの2乗）の和,ターゲット位置への流出の相対確率（エッジの2乗）,規格化したターゲット位置への流出の相対確率（エッジの2乗）
正三角形,21,10000000003.0,0.1,64.0,20.999999999804192,2.5986086557187198e-36,1.2374326931993903e-37
正三角形,21,10000000003.0,0.1,65.0,20.999999996403858,2.5522008326855957e-36,1.2153337298502836e-37
正三角形,21,10000000003.0,0.1,66.0,20.999999999273886,2.5086877514704086e-36,1.1946132149859088e-37
正三角形,21,10000000003.0,0.1,67.0,21.000000003351083,2.4679149258222083e-36,1.1751975837248612e-37
正三角形,21,10000000003.0,0.1,68.0,21.000000001749974,2.429727921414844e-36,1.1570132959118304e-37
正三角形,21,10000000003.0,0.1,69.0,20.999999997425395,2.3939995772914054e-36,1.139999798710193e-37
正三角形,21,10000000003.0,0.1,70.0,20.999999997113278,2.3606045442189763e-36,1.1240974020090363e-37
正三角形,21,10000000003.0,0.1,71.0,21.000000001489674,2.3294312834136874e-36,1.109252992101756e-37
正三角形,21,10000000003.0,0.1,72.0,21.00000000329809,2.300385709347419e-36,1.0954217663559137e-37
正三角形,21,10000000003.0,0.1,73.0,20.999999999338286,2.273365212332297e-36,1.0825548630153796e-37
正三角形,21,10000000003.0,0.1,74.0,20.999999996330665,2.2482905989335726e-36,1.070614570920749e-37
正三角形,21,10000000003.0,0.1,75.0,20.999999998864567,2.2250829051766147e-36,1.0595632881793403e-37
正三角形,21,10000000003.0,0.1,76.0,21.000000003112536,2.2036614168848248e-36,1.0493625794689642e-37
正三角形,21,10000000003.0,0.1,77.0,21.000000002289106,2.1839773327917365e-36,1.0399892060913031e-37
正三角形,21,10000000003.0,0.1,78.0,20.999999997718525,2.1659652469372962e-36,1.0314120223510933e-37
正三角形,21,10000000003.0,0.1,79.0,20.999999996999026,2.1495808753764982e-36,1.0236099406554753e-37
正三角形,21,10000000003.0,0.1,80.0,21.000000001106443,2.1347604039159572e-36,1.016552573293313e-37
正三角形,21,10000000003.0,0.1,81.0,21.000000003411564,2.1214802529828536e-36,1.010228691896597e-37
正三角形,21,10000000003.0,0.1,82.0,21.000000000096676,2.1096882325927444e-36,1.004613444091783e-37
正三角形,21,10000000003.0,0.1,83.0,20.999999996812512,2.0993548203394588e-36,9.996927715902185e-38
正三角形,21,10000000003.0,0.1,84.0,20.999999998488413,2.090459073143132e-36,9.954567014967295e-38
正三角形,21,10000000003.0,0.1,85.0,21.000000002736936,2.0829762708225454e-36,9.918934622964502e-38
正三角形,21,10000000003.0,0.1,86.0,21.00000000251577,2.0768769154723252e-36,9.88989007367774e-38
正三角形,21,10000000003.0,0.1,87.0,20.999999998182123,2.0721530657478944e-36,9.86739555118045e-38
正三角形,21,10000000003.0,0.1,88.0,20.999999996989146,2.0687877688594244e-36,9.851370327902022e-38
正三角形,21,10000000003.0,0.1,89.0,21.000000000630884,2.066771069878663e-36,9.841766999422204e-38
正三角形,21,10000000003.0,0.1,90.0,21.00000000334451,2.066098562598622e-36,9.838564583802961e-38
正三角形,21,1000000003.0,0.15,0.0,20.999999870436085,4.532419034254087e-27,2.158294778216232e-28
正三角形,21,1000000003.0,0.15,1.0,20.999999976469734,4.678008492213378e-27,2.2276230915301802e-28
正三角形,21,1000000003.0,0.15,2.0,21.00000012383468,5.133813353860275e-27,2.44467302564775e-28
正三角形,21,1000000003.0,0.15,3.0,21.000000070641697,5.961920412258309e-27,2.8390097201230045e-28
正三角形,21,1000000003.0,0.15,4.0,20.9999998937975,7.27003604559181e-27,3.4619219264722906e-28
正三角形,21,1000000003.0,0.15,5.0,20.99999988164322,8.742696651550629e-27,4.163188881690776e-28
正三角形,21,1000000003.0,0.15,6.0,21.000000074700765,2.0375330269260036e-26,9.70253822345716e-28
正三角形,21,1000000003.0,0.15,7.0,21.00000016941175,5.559105791599927e-25,2.6471932340952034e-26
正三角形,21,1000000003.0,0.15,8.0,20.999999976863478,1.6438336473818363e-23,7.82777927324684e-25
正三角形,21,1000000003.0,0.15,9.0,20.999999767437224,2.9757369248203555e-22,1.4170175832477884e-23
正三角形,21,1000000003.0,0.15,10.0,20.999999930193574,5.137888838372984e-21,2.4466137325585638e-22
正三角形,21,1000000003.0,0.15,11.0,21.00000035457083,2.0263780560513116e-17,9.649419314530056e-19
正三角形,21,1000000003.0,0.15,12.0,21.000000348170076,3.9385822845196585e-19,1.8755153735807897e-20
正三角形,21,1000000003.0,0.15,13.0,20.999998829193437,9.714923516702639e-19,4.626154055572685e-20
正三角形,21,1000000003.0,0.15,14.0,21.000001491939468,3.1715097851997127e-22,1.510242754857006e-23
正三角形,21,1000000003.0,0.15,15.0,20.999999766507155,2.4346142469387022e-24,1.1593401175898583e-25
正三角形,21,1000000003.0,0.15,16.0,20.99999966783797,2.6716955129826294e-25,1.2722359585631568e-26
正三角形,21,1000000003.0,0.15,17.0,21.000000014193922,1.2541694896865177e-25,5.9722356651738935e-27
正三角形,21,1000000003.0,0.15,18.0,21.00000018296067,7.395287294227975e-26,3.5215653782037975e-27
正三角形,21,1000000003.0,0.15,19.0,21.00000003794275,4.958996949530932e-26,2.3614271188242536e-27
正三角形,21,1000000003.0,0.15,20.0,20.999999840433638,3.5967230438722047e-26,1.7127252589867642e-27
正三角形,21,1000000003.0,0.15,21.0,20.999999930151773,2.7517436959345684e-26,1.310354140921223e-27
正三角形,21,1000000003.0,0.15,22.0,21.000000018390537,2.1881526169827565e-26,1.0419774366584554e-27
正三角形,21,1000000003.0,0.15,23.0,21.000000059417868,1.7916011424463548e-26,8.531434011649308e-28
正三角形,21,1000000003.0,0.15,24.0,20.999999999808352,1.5008775699125932e-26,7.147036047202825e-28
正三角形,21,1000000003.0,0.15,25.0,20.999999952860314,1.2806814666248263e-26,6.098483174403935e-28
正三角形,21,1000000003.0,0.15,26.0,20.99999997707792,1.1094308265539173e-26,5.283003935971035e-28
正三角形,21,1000000003.0,0.15,27.0,21.000000024700498,9.732952176593825e-27,4.634739131711345e-28
正三角形,21,1000000003.0,0.15,28.0,21.000000076666062,8.630614447293619e-27,4.109816403473152e-28
正三角形,21,1000000003.0,0.15,29.0,20.99999991132615,7.723877591261461e-27,3.6780369482197435e-28
正三角形,21,1000000003.0,0.15,30.0,20.999999986722663,6.967872491888924e-27,3.3180345199471067e-28
正三角形,21,1000000003.0,0.15,31.0,21.000000025035206,6.330073783814688e-27,3.0143208494355656e-28
正三角形,21,1000000003.0,0.15,32.0,21.00000002415583,5.786410808957182e-27,2.755433718551039e-28
正三角形,21,1000000003.0,0.15,33.0,20.99999999609991,5.318742933970545e-27,2.532734730462164e-28
正三角形,21,1000000003.0,0.15,34.0,20.99999997796907,4.9131682224773906e-27,2.339603915465424e-28
正三角形,21,1000000003.0,0.15,35.0,20.999999982064537,4.5588789822130295e-27,2.170894753434776e-28
正三角形,21,1000000003.0,0.15,36.0,20.999999995972196,4.2473683293285274e-27,2.0225563472992987e-28
正三角形,21,1000000003.0,0.15,37.0,20.999999722832968,3.971852728422323e-27,1.8913584421058682e-28
正三角形,21,1000000003.0,0.15,38.0,20.999999949497187,3.726870300592839e-27,1.774700143139447e-28
正三角形,21,1000000003.0,0.15,39.0,21.00000002627599,3.5079788818426275e-27,1.670466134210775e-28
正三角形,21,1000000003.0,0.15,40.0,21.00000002581129,3.311533100575375e-27,1.5769205240835118e-28
正三角形,21,1000000003.0,0.15,41.0,21.000000013955862,3.1345168422730754e-27,1.4926270677490834e-28
正三角形,21,1000000003.0,0.15,42.0,20.999999985664076,2.974416309407425e-27,1.4163887187654403e-28
正三角形,21,1000000003.0,0.15,43.0,20.999999982648138,2.829120938342796e-27,1.3472004468299028e-28
正三角形,21,1000000003.0,0.15,44.0,21.00000000544822,2.6968490598489238e-27,1.284213838023297e-28
正三角形,21,1000000003.0,0.15,45.0,21.000000017937392,2.5760849781666514e-27,1.2267071324603101e-28
正三角形,21,1000000003.0,0.15,46.0,21.000000003838963,2.4655345806827847e-27,1.1740640860394213e-28
正三角形,21,1000000003.0,0.15,47.0,21.000000001769372,2.3640854040473763e-27,1.1257549543082743e-28
正三角形,21,1000000003.0,0.15,48.0,20.999999997559826,2.2707782669623215e-27,1.0813229842677722e-28
正三角形,21,1000000003.0,0.15,49.0,21.000000010521667,2.1847801225939105e-27,1.0403714869494813e-28
正三角形,21,1000000003.0,0.15,50.0,21.00000000707947,2.1053669101502334e-27,1.0025556715001111e-28
正三角形,21,1000000003.0,0.15,51.0,20.999999993792102,2.0319045883419036e-27,9.675736134961445e-29
正三角形,21,1000000003.0,0.15,52.0,20.999999992709135,1.9638373108024405e-27,9.351606241916384e-29
正三角形,21,1000000003.0,0.15,53.0,21.000000001693166,1.9006757279950588e-27,9.050836799976471e-29
正三角形,21,1000000003.0,0.15,54.0,21.00000101773982,1.8419869212362803e-27,8.771366291601335e-29
正三角形,21,1000000003.0,0.15,55.0,21.000000003455785,1.7873881559026052e-27,8.511372170964786e-29
正三角形,21,1000000003.0,0.15,56.0,20.999999983556073,1.736539106394676e-27,8.269233839974647e-29
正三角形,21,1000000003.0,0.15,57.0,20.999999885259058,1.689135341374089e-27,8.0435016255909e-29
正三角形,21,1000000003.0,0.15,58.0,21.000000010889945,1.644906539209357e-27,7.83288828194932e-29
正三角形,21,1000000003.0,0.15,59.0,21.00000000640742,1.6036092394489681e-27,7.636234473566515e-29
正三角形,21,1000000003.0,0.15,60.0,20.9999999900763,1.5650257743341286e-27,7.452503687305374e-29
正三角形,21,1000000003.0,0.15,61.0,20.999999984350065,1.5289603400815255e-27,7.28076352419774e-29
正三角形,21,1000000003.0,0.15,62.0,21.000000006589023,1.4952358577461295e-27,7.120170751172046e-29
正三角形,21,1000000003.0,0.15,63.0,21.000000045301185,1.4636930248402898e-27,6.96996678495376e-29
正三角形,21,1000000003.0,0.15,64.0,21.000000000193708,1.4341885355037135e-27,6.829469216684349e-29
正三角形,21,1000000003.0,0.15,65.0,21.000000008131053,1.4065904171748766e-27,6.698049605594651e-29
正三角形,21,1000000003.0,0.15,66.0,20.999999999737373,1.3807813140432952e-27,6.575149114491882e-29
正三角形,21,1000000003.0,0.15,67.0,20.99999999741807,1.3566538283476843e-27,6.460256325465163e-29
正三角形,21,1000000003.0,0.15,68.0,21.000000002011923,1.3341101444160393e-27,6.352905449600187e-29
正三角形,21,1000000003.0,0.15,69.0,20.999999993783074,1.3130618918539084e-27,6.252675675494802e-29
正三角形,21,1000000003.0,0.15,70.0,20.99999999977372,1.2934282037368788e-27,6.159181922556566e-29
正三角形,21,1000000003.0,0.15,71.0,21.00000000253906,1.2751357808937828e-27,6.072075147113252e-29
正三角形,21,1000000003.0,0.15,72.0,20.999999993720664,1.2581180168553174e-27,5.991038175501512e-29
正三角形,21,1000000003.0,0.15,73.0,20.999999965453036,1.2423142115536109e-27,5.915781959779099e-29
正三角形,21,1000000003.0,0.15,74.0,20.999999981263713,1.2276690500458118e-27,5.846043095456247e-29
正三角形,21,1000000003.0,0.15,75.0,20.9999999926075,1.2141324718173114e-27,5.781583199130054e-29
正三角形,21,1000000003.0,0.15,76.0,21.000000006058876,1.2016591494774524e-27,5.722186426083107e-29
正三角形,21,1000000003.0,0.15,77.0,21.000000005598636,1.19020765399676e-27,5.667655495222667e-29
正三角形,21,1000000003.0,0.15,78.0,20.999999832358636,1.1797410891415602e-27,5.617814710197906e-29
正三角形,21,1000000003.0,0.15,79.0,20.999999990996123,1.1702261312532675e-27,5.572505386920322e-29
正三角形,21,1000000003.0,0.15,80.0,21.000000005164978,1.1616323260894089e-27,5.531582505187661e-29
正三角形,21,1000000003.0,0.15,81.0,21.000000007459544,1.1539336259820729e-27,5.494922028486061e-29
正三角形,21,1000000003.0,0.15,82.0,20.999999990610874,1.1471057445526799e-27,5.462408307393714e-29
正三角形,21,1000000003.0,0.15,83.0,20.99999999366313,1.1411281762932564e-27,5.433943696634554e-29
正三角形,21,1000000003.0,0.15,84.0,20.999999989625074,1.1359831487203995e-27,5.409443565335235e-29
正三角形,21,1000000003.0,0.15,85.0,21.000000003787385,1.131654986648178e-27,5.388833269753229e-29
正三角形,21,1000000003.0,0.15,86.0,21.000000006740443,1.1281308728516183e-27,5.372051775483897e-29
正三角形,21,1000000003.0,0.15,87.0,21.000000003004757,1.125400682582018e-27,5.359050869438181e-29
正三角形,21,1000000003.0,0.15,88.0,20.99999997938383,1.1234562458332155e-27,5.349791646824836e-29
正三角形,21,1000000003.0,0.15,89.0,21.00000000269329,1.1222917811720185e-27,5.344246577009612e-29
正三角形,21,1000000003.0,0.15,90.0,21.000000012812137,1.1219040004072208e-27,5.342400001939147e-29
正三角形,21,10000000003.0,0.2,0.0,20.999999997486924,3.095603375044634e-23,1.4740968452593495e-24
正三角形,21,10000000003.0,0.2,1.0,20.999999999820773,3.116387425899963e-23,1.4839940123333158e-24
正三角形,21,10000000003.0,0.2,2.0,21.000000002594895,3.1881730609834146e-23,1.5181776480873402e-24
正三角形,21,10000000003.0,0.2,3.0,21.00000000061716,3.337292801595998e-23,1.5891870483790465e-24
正三角形,21,10000000003.0,0.2,4.0,20.999999997189978,3.5611369010800285e-23,1.6957794767047753e-24
正三角形,21,10000000003.0,0.2,5.0,20.999999998709463,3.1946598192203556e-23,1.5212665805811218e-24
正三角形,21,10000000003.0,0.2,6.0,21.000000003057714,1.0667110150016793e-21,5.079576261912759e-23
正三角形,21,10000000003.0,0.2,7.0,21.00000000235438,3.459754243990109e-21,1.6475020209476708e-22
正三角形,21,10000000003.0,0.2,8.0,20.999999996799975,4.605445364438876e-20,2.1930692211613694e-21
正三角形,21,10000000003.0,0.2,9.0,20.99999999599838,1.0530021069851631e-18,5.014295747548396e-20
正三角形,21,10000000003.0,0.2,10.0,21.00000000291037,4.515558340051138e-17,2.1502658762148276e-18
正三角形,21,10000000003.0,0.2,11.0,21.000000006604004,1.972592091375572e-14,9.39329567321701e-16
正三角形,21,10000000003.0,0.2,12.0,20.999999997875477,2.5540912336030377e-14,1.2162339207633512e-15
正三角形,21,10000000003.0,0.2,13.0,20.999999989645218,3.833900687172875e-13,1.8256669938918452e-14
正三角形,21,10000000003.0,0.2,14.0,20.999999998413795,1.0663902643495421e-13,5.0780488778549625e-15
正三角形,21,10000000003.0,0.2,15.0,21.000000018369757,3.343333029024444e-14,1.5920633471544971e-15
正三角形,21,10000000003.0,0.2,16.0,21.00000001316413,2.794542061331466e-13,1.3307343149197456e-14
正三角形,21,10000000003.0,0.2,17.0,20.99999993527355,1.6324599056293075e-13,7.773618598234797e-15
正三角形,21,10000000003.0,0.2,18.0,21.000000116016142,4.402687541032905e-18,2.0965178766823354e-19
正三角形,21,10000000003.0,0.2,19.0,20.999999976317845,5.966375115398462e-21,2.841131007332601e-22
正三角形,21,10000000003.0,0.2,20.0,20.999999978006745,1.0184611135110837e-21,4.849814826243256e-23
正三角形,21,10000000003.0,0.2,21.0,21.000000003619235,3.84889752955735e-22,1.832808347408262e-23
正三角形,21,10000000003.0,0.2,22.0,21.00000001328204,2.110954040928671e-22,1.0052162099660339e-23
正三角形,21,10000000003.0,0.2,23.0,21.000000002913062,1.3236184634374257e-22,6.302945063987742e-24
正三角形,21,10000000003.0,0.2,24.0,20.999999993273335,9.058586216966875e-23,4.3136124842699404e-24
正三角形,21,10000000003.0,0.2,25.0,21.000000002106216,6.586386332982465e-23,3.1363744442773645e-24
正三角形,21,10000000003.0,0.2,26.0,21.000000007560384,5.003610473192266e-23,2.382671653901079e-24
正三角形,21,10000000003.0,0.2,27.0,21.000000004119244,3.930745875491763e-23,1.8717837502341727e-24
正三角形,21,10000000003.0,0.2,28.0,20.999999995862368,3.1708842812589416e-23,1.5099448958375913e-24
正三角形,21,10000000003.0,0.2,29.0,20.999999995128043,2.6135851473081535e-23,1.2445643558610254e-24
正三角形,21,10000000003.0,0.2,30.0,21.000000001537835,2.1931005515656105e-23,1.0443335959836241e-24
正三角形,21,10000000003.0,0.2,31.0,20.999999996712095,1.8682490730982562e-23,8.896424157610744e-25
正三角形,21,10000000003.0,0.2,32.0,20.999999999971536,1.6122198770650828e-23,7.677237509833728e-25
正三角形,21,10000000003.0,0.2,33.0,21.000000004871342,1.4069650400856028e-23,6.699833524217156e-25
正三角形,21,10000000003.0,0.2,34.0,20.99999999759915,1.2399539504056335e-23,5.904542620979207e-25
正三角形,21,10000000003.0,0.2,35.0,21.000000003388397,1.1022848222905765e-23,5.24897534424084e-25
正三角形,21,10000000003.0,0.2,36.0,21.000000003451497,9.875063745889224e-24,4.702411307566297e-25
正三角形,21,10000000003.0,0.2,37.0,20.999999998028052,8.908292443097633e-24,4.242044020522683e-25
正三角形,21,10000000003.0,0.2,38.0,20.99999999552587,8.086561238133974e-24,3.850743446730464e-25
正三角形,21,10000000003.0,0.2,39.0,20.9999999998889,7.382400943677223e-24,3.5154290207986773e-25
正三角形,21,10000000003.0,0.2,40.0,20.999999998615806,6.774482888258984e-24,3.225944232504278e-25
正三角形,21,10000000003.0,0.2,41.0,20.999999999930232,6.246152995999206e-24,2.9743585695234316e-25
正三角形,21,10000000003.0,0.2,42.0,20.999999986946335,5.784155863553452e-24,2.7543599350254535e-25
正三角形,21,10000000003.0,0.2,43.0,20.999999998690715,5.3779114016740704e-24,2.560910191273367e-25
正三角形,21,10000000003.0,0.2,44.0,21.000000001947765,5.018867621380919e-24,2.3899369625623425e-25
正三角形,21,10000000003.0,0.2,45.0,21.000000001993218,4.700029731439453e-24,2.238109395923549e-25
正三角形,21,10000000003.0,0.2,46.0,20.999999998947125,4.415677907119659e-24,2.1027037652950757e-25
正三角形,21,10000000003.0,0.2,47.0,20.999999997813905,4.161062168387448e-24,1.9814581754225944e-25
正三角形,21,10000000003.0,0.2,48.0,21.000000000141604,3.932244354508174e-24,1.872497311670559e-25
正三角形,21,10000000003.0,0.2,49.0,21.00000000142724,3.725905960868254e-24,1.7742409337467877e-25
正三角形,21,10000000003.0,0.2,50.0,20.999999995071228,3.539248684216633e-24,1.6853565162936348e-25
正三角形,21,10000000003.0,0.2,51.0,20.999999996729066,3.36991385495326e-24,1.6047208833110762e-25
正三角形,21,10000000003.0,0.2,52.0,20.999999997907643,3.215866799396204e-24,1.531365142569621e-25
正三角形,21,10000000003.0,0.2,53.0,21.000000001685507,3.0753895019715517e-24,1.4644711914150247e-25
正三角形,21,10000000003.0,0.2,54.0,21.000000002430845,2.9469917026859735e-24,1.403329382231416e-25
正三角形,21,10000000003.0,0.2,55.0,20.999999999457668,2.8293899115998763e-24,1.3473285293332744e-25
正三角形,21,10000000003.0,0.2,56.0,20.99999999768797,2.7214704461398088e-24,1.2959383076856232e-25
正三角形,21,10000000003.0,0.2,57.0,20.99999999849267,2.6222630702470803e-24,1.2486967001176573e-25
正三角形,21,10000000003.0,0.2,58.0,21.000000003328754,2.5309126833971744e-24,1.2051965159034163e-25
正三角形,21,10000000003.0,0.2,59.0,21.00000000102871,2.4466830342757483e-24,1.1650871591789278e-25
正三角形,21,10000000003.0,0.2,60.0,20.999999997681456,2.3689164904622425e-24,1.128055471648687e-25
正三角形,21,10000000003.0,0.2,61.0,20.999999997883492,2.2970334556906408e-24,1.0938254550907813e-25
正三角形,21,10000000003.0,0.2,62.0,21.00000000195089,2.2305370108969522e-24,1.062160481379501e-25
正三角形,21,10000000003.0,0.2,63.0,21.000000002714952,2.16896087547509e-24,1.0328385121309952e-25
正三角形,21,10000000003.0,0.2,64.0,20.999999999894776,2.1119147208729287e-24,1.0056736766061565e-25
正三角形,21,10000000003.0,0.2,65.0,20.9999999967336,2.059029282894295e-24,9.80490134711569e-26
正三角形,21,10000000003.0,0.2,66.0,20.999999998692047,2.009991756578415e-24,9.571389317040072e-26
正三角形,21,10000000003.0,0.2,67.0,21.00000000896904,1.9645221052255637e-24,9.354867167740779e-26
正三角形,21,10000000003.0,0.2,68.0,20.99999999786471,1.922355159189774e-24,9.154072186617972e-26
正三角形,21,10000000003.0,0.2,69.0,20.999999999885187,1.8832658500392158e-24,8.96793261923436e-26
正三角形,21,10000000003.0,0.2,70.0,20.99999999942669,1.8470461116986667e-24,8.795457674755556e-26
正三角形,21,10000000003.0,0.2,71.0,21.000000000020602,1.8135144351925554e-24,8.635783024726455e-26
正三角形,21,10000000003.0,0.2,72.0,21.000000001079023,1.78250608225499e-24,8.488124201214237e-26
正三角形,21,10000000003.0,0.2,73.0,20.9999999991037,1.75386708378316e-24,8.351748018015048e-26
正三角形,21,10000000003.0,0.2,74.0,20.999999998867125,1.7274653608580887e-24,8.22602552789566e-26
正三角形,21,10000000003.0,0.2,75.0,20.999999999838078,1.703179419050225e-24,8.110378185953453e-26
正三角形,21,10000000003.0,0.2,76.0,21.000000000399197,1.680902624582173e-24,8.004298212296063e-26
正三角形,21,10000000003.0,0.2,77.0,20.99999999841087,1.6605317162313833e-24,7.907293886816111e-26
